#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
YOtrMO020107         -           2261 39650at2759          -           1547         0 2128.1  18.0   1   7   2.1e-32   1.4e-28   98.4   0.5     1   122    40   180    40   185 0.88 -
YOtrMO020107         -           2261 39650at2759          -           1547         0 2128.1  18.0   2   7         0         0 1783.2   0.3   116  1044   207  1189   203  1198 0.95 -
YOtrMO020107         -           2261 39650at2759          -           1547         0 2128.1  18.0   3   7     0.076     5e+02   -2.9   0.1  1049  1069  1275  1295  1270  1318 0.85 -
YOtrMO020107         -           2261 39650at2759          -           1547         0 2128.1  18.0   4   7   2.1e-22   1.4e-18   65.3   0.0  1065  1174  1329  1463  1283  1505 0.83 -
YOtrMO020107         -           2261 39650at2759          -           1547         0 2128.1  18.0   5   7   7.1e-19   4.6e-15   53.6   0.0  1229  1335  1633  1776  1522  1791 0.72 -
YOtrMO020107         -           2261 39650at2759          -           1547         0 2128.1  18.0   6   7     7e-32   4.6e-28   96.7   0.3  1348  1446  1836  1943  1805  1972 0.87 -
YOtrMO020107         -           2261 39650at2759          -           1547         0 2128.1  18.0   7   7   4.8e-14   3.1e-10   37.6   0.3  1456  1529  2078  2160  2067  2209 0.89 -
YOtrMO028923         -           1097 39650at2759          -           1547   5.4e-10   36.8   0.0   1   3    0.0073        48    0.5   0.0    44   151   131   255   115   261 0.61 -
YOtrMO028923         -           1097 39650at2759          -           1547   5.4e-10   36.8   0.0   2   3     3e-10     2e-06   25.0   0.0   159   282   300   416   278   427 0.82 -
YOtrMO028923         -           1097 39650at2759          -           1547   5.4e-10   36.8   0.0   3   3   0.00011      0.75    6.5   0.0   663   717   675   729   654   735 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Academico/Repositorios/BUSCO2Tree/test_marzo2023/busco_downloads/lineages/eukaryota_odb10/hmms/39650at2759.hmm
# Target file:     /home/nmoreyra/Documents/Academico/Repositorios/BUSCO2Tree/test_marzo2023/00_proteins/Dmoj.fasta
# Option settings: hmmsearch --domtblout /home/nmoreyra/Documents/Academico/Repositorios/BUSCO2Tree/test_marzo2023/Results/00_proteins/Dmoj/run_eukaryota_odb10/hmmer_output/initial_run_results/39650at2759.out --cpu 1 /home/nmoreyra/Documents/Academico/Repositorios/BUSCO2Tree/test_marzo2023/busco_downloads/lineages/eukaryota_odb10/hmms/39650at2759.hmm /home/nmoreyra/Documents/Academico/Repositorios/BUSCO2Tree/test_marzo2023/00_proteins/Dmoj.fasta 
# Current dir:     /home/nmoreyra/Documents/Academico/Repositorios/BUSCO2Tree/test_marzo2023
# Date:            Thu Mar 23 14:23:22 2023
# [ok]
