#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Dato03166-RA         -           1788 10352at7147          -           1001         0 1599.9  17.6   1   5   1.2e-34   4.3e-32  110.6   1.1     2    76     3    76     2   169 0.87 -
Dato03166-RA         -           1788 10352at7147          -           1001         0 1599.9  17.6   2   5     0.029        10    3.5   0.1    93   120   234   261   197   305 0.84 -
Dato03166-RA         -           1788 10352at7147          -           1001         0 1599.9  17.6   3   5      0.26        90    0.3   0.0   123   152   369   404   360   409 0.80 -
Dato03166-RA         -           1788 10352at7147          -           1001         0 1599.9  17.6   4   5   9.2e-68   3.2e-65  220.3   0.2   172   316   575   721   539   732 0.95 -
Dato03166-RA         -           1788 10352at7147          -           1001         0 1599.9  17.6   5   5         0         0 1268.2   0.2   311   979   776  1538   764  1543 0.90 -
Dato10068-RA         -            614 10352at7147          -           1001   5.6e-79  265.8   0.0   1   1   2.3e-81     8e-79  265.3   0.0   355   701    24   348    13   359 0.90 -
Dato12948-RA         -            586 10352at7147          -           1001   2.3e-73  247.3   0.0   1   1   8.9e-76   3.1e-73  246.8   0.0   354   695    21   343     2   354 0.91 -
Dato11599-RA         -            949 10352at7147          -           1001   1.3e-68  231.5   0.0   1   1   5.4e-71   1.9e-68  231.0   0.0   300   694    62   437    31   450 0.84 -
Dato02564-RA         -           1429 10352at7147          -           1001   1.5e-67  228.1   0.0   1   1   6.5e-70   2.3e-67  227.4   0.0   279   717   573  1014   532  1037 0.77 -
Dato06296-RA         -           1056 10352at7147          -           1001     8e-63  212.4   0.0   1   1   2.3e-65     8e-63  212.4   0.0   346   696     4   361     1   374 0.82 -
Dato07658-RA         -            665 10352at7147          -           1001   2.1e-55  187.8   0.0   1   1     9e-58   3.1e-55  187.2   0.0   355   697    15   345     6   362 0.83 -
