#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Dato01126-RA         -           1109 6097at7147           -            722         0 1029.8  48.4   1   6       1.7   5.4e+03   -5.2   4.3   640   661    14    35     5    55 0.55 -
Dato01126-RA         -           1109 6097at7147           -            722         0 1029.8  48.4   2   6  2.8e-224  9.2e-221  734.6   3.1    46   431   121   534   116   550 0.93 -
Dato01126-RA         -           1109 6097at7147           -            722         0 1029.8  48.4   3   6   2.3e-05     0.074   10.9   2.0   429   472   576   628   574   634 0.71 -
Dato01126-RA         -           1109 6097at7147           -            722         0 1029.8  48.4   4   6   1.3e-90   4.2e-87  292.7  10.1   456   699   638   964   634   974 0.83 -
Dato01126-RA         -           1109 6097at7147           -            722         0 1029.8  48.4   5   6   3.8e-05      0.13   10.2   0.1   687   704   977   994   969  1017 0.80 -
Dato01126-RA         -           1109 6097at7147           -            722         0 1029.8  48.4   6   6      0.11   3.7e+02   -1.3   0.0   699   722  1017  1042   995  1042 0.74 -
Dato03811-RA         -           1450 6097at7147           -            722   9.5e-05   20.5   0.0   1   1     5e-08   0.00017   19.7   0.0   347   411   691   753   676   759 0.89 -
Dato15112-RA         -            314 6097at7147           -            722    0.0015   16.5   2.2   1   4    0.0045        15    3.3   0.0   356   407   111   159   102   170 0.84 -
Dato15112-RA         -            314 6097at7147           -            722    0.0015   16.5   2.2   2   4    0.0064        21    2.8   0.0   381   410   166   195   148   206 0.85 -
Dato15112-RA         -            314 6097at7147           -            722    0.0015   16.5   2.2   3   4     0.013        43    1.8   0.0   356   410   177   228   171   236 0.80 -
Dato15112-RA         -            314 6097at7147           -            722    0.0015   16.5   2.2   4   4   0.00016      0.52    8.1   0.1   355   410   241   293   223   305 0.83 -
Dato12524-RA         -            182 6097at7147           -            722    0.0052   14.7   0.1   1   1   2.1e-06    0.0068   14.3   0.1   355   410    60   113    51   122 0.85 -
Dato00190-RA         -            201 6097at7147           -            722       0.2    9.5   1.6   1   1   7.6e-05      0.25    9.2   1.6   598   653    84   142    73   158 0.75 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/6097at7147.hmm
# Target file:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dato_proteins.fasta
# Option settings: /home/nmoreyra/Software/miniconda3/envs/busco4/bin/hmmsearch --domtblout /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/Dato_diptera/run_diptera_odb10/hmmer_output/initial_run_results/6097at7147.out --cpu 1 /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/6097at7147.hmm /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dato_proteins.fasta 
# Current dir:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10
# Date:            Mon Jan 25 12:58:50 2021
# [ok]
