#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
DkoeA00016686-RA     -           1007 17094at7147          -            632         0 1031.9   9.0   1   5  2.8e-109  1.5e-106  357.4   0.1     2   201    32   247    31   258 0.92 -
DkoeA00016686-RA     -           1007 17094at7147          -            632         0 1031.9   9.0   2   5   1.4e-39   7.7e-37  127.1   0.0   191   280   260   365   256   369 0.90 -
DkoeA00016686-RA     -           1007 17094at7147          -            632         0 1031.9   9.0   3   5   2.9e-79   1.5e-76  258.3   0.0   280   472   394   624   387   645 0.87 -
DkoeA00016686-RA     -           1007 17094at7147          -            632         0 1031.9   9.0   4   5   7.9e-40   4.2e-37  128.0   0.4   449   550   764   885   758   893 0.87 -
DkoeA00016686-RA     -           1007 17094at7147          -            632         0 1031.9   9.0   5   5   7.4e-50     4e-47  161.1   0.3   539   632   903  1006   894  1006 0.91 -
DkoeA00008439-RA     -            946 17094at7147          -            632   1.2e-18   67.0   1.1   1   4   1.6e-05    0.0082   14.7   0.1   459   523    92   154    75   178 0.77 -
DkoeA00008439-RA     -            946 17094at7147          -            632   1.2e-18   67.0   1.1   2   4   8.9e-09   4.7e-06   25.4   0.0   450   524   383   461   375   475 0.81 -
DkoeA00008439-RA     -            946 17094at7147          -            632   1.2e-18   67.0   1.1   3   4    0.0015      0.78    8.2   0.0   576   615   693   732   674   753 0.60 -
DkoeA00008439-RA     -            946 17094at7147          -            632   1.2e-18   67.0   1.1   4   4   2.3e-05     0.012   14.1   0.0   476   523   861   908   808   911 0.76 -
DkoeA00007367-RA     -            857 17094at7147          -            632     8e-17   61.0   1.1   1   4   8.2e-07   0.00044   18.9   0.0   183   239   152   209   142   231 0.84 -
DkoeA00007367-RA     -            857 17094at7147          -            632     8e-17   61.0   1.1   2   4   2.7e-07   0.00014   20.5   0.0   454   531   308   392   290   410 0.79 -
DkoeA00007367-RA     -            857 17094at7147          -            632     8e-17   61.0   1.1   3   4    0.0044       2.4    6.6   0.0   450   524   546   626   533   635 0.75 -
DkoeA00007367-RA     -            857 17094at7147          -            632     8e-17   61.0   1.1   4   4   0.00033      0.17   10.3   0.0   101   145   746   790   734   801 0.58 -
DkoeA00006487-RA     -           1291 17094at7147          -            632   1.1e-16   60.6   0.1   1   3   9.5e-06    0.0051   15.4   0.0   450   525   515   595   506   604 0.89 -
DkoeA00006487-RA     -           1291 17094at7147          -            632   1.1e-16   60.6   0.1   2   3      0.22   1.2e+02    1.0   0.0   372   430   687   744   660   761 0.60 -
DkoeA00006487-RA     -           1291 17094at7147          -            632   1.1e-16   60.6   0.1   3   3   3.6e-13   1.9e-10   39.9   0.1    76   237  1017  1192  1008  1198 0.81 -
DkoeA00004856-RA     -            661 17094at7147          -            632     3e-16   59.1   0.1   1   4   3.6e-07   0.00019   20.1   0.0   190   234    47    92    44   109 0.84 -
DkoeA00004856-RA     -            661 17094at7147          -            632     3e-16   59.1   0.1   2   4    0.0014      0.75    8.2   0.0   461   528   253   320   238   335 0.83 -
DkoeA00004856-RA     -            661 17094at7147          -            632     3e-16   59.1   0.1   3   4   0.00015     0.082   11.4   0.0   455   508   362   416   350   432 0.67 -
DkoeA00004856-RA     -            661 17094at7147          -            632     3e-16   59.1   0.1   4   4   4.1e-05     0.022   13.3   0.0   453   625   476   643   466   650 0.45 -
DkoeA00011724-RA     -           1898 17094at7147          -            632   7.8e-12   44.5   1.4   1   3     4e-08   2.2e-05   23.2   0.1   185   244   539   598   526   630 0.84 -
DkoeA00011724-RA     -           1898 17094at7147          -            632   7.8e-12   44.5   1.4   2   3   0.00056       0.3    9.6   0.0   183   246  1282  1347  1269  1369 0.66 -
DkoeA00011724-RA     -           1898 17094at7147          -            632   7.8e-12   44.5   1.4   3   3    0.0011      0.56    8.7   0.1   357   411  1474  1529  1461  1567 0.71 -
DkoeA00000555-RA     -           1206 17094at7147          -            632   9.3e-11   41.0   0.1   1   2   1.7e-08     9e-06   24.5   0.0   456   522   902   969   890   982 0.81 -
DkoeA00000555-RA     -           1206 17094at7147          -            632   9.3e-11   41.0   0.1   2   2   2.3e-05     0.012   14.2   0.0    82   146  1126  1195  1109  1204 0.78 -
DkoeA00010804-RA     -           1177 17094at7147          -            632   3.3e-10   39.1   0.8   1   2   3.3e-09   1.7e-06   26.8   0.1   459   525  1002  1070   983  1107 0.79 -
DkoeA00010804-RA     -           1177 17094at7147          -            632   3.3e-10   39.1   0.8   2   2   0.00022      0.12   10.9   0.1   479   525  1107  1152  1101  1164 0.87 -
DkoeA00005928-RA     -           1541 17094at7147          -            632   6.7e-10   38.1   0.2   1   3     0.018       9.3    4.6   0.0    28    53   360   385   316   421 0.53 -
DkoeA00005928-RA     -           1541 17094at7147          -            632   6.7e-10   38.1   0.2   2   3   4.9e-07   0.00026   19.7   0.0    95   148   475   528   443   551 0.82 -
DkoeA00005928-RA     -           1541 17094at7147          -            632   6.7e-10   38.1   0.2   3   3    0.0004      0.21   10.1   0.0   473   523   665   715   650   720 0.83 -
DkoeA00013015-RA     -            195 17094at7147          -            632   7.4e-09   34.7   0.0   1   1   1.6e-11   8.3e-09   34.5   0.0   435   525    75   164    40   176 0.81 -
DkoeA00004828-RA     -            493 17094at7147          -            632     1e-07   30.9   0.0   1   1   2.7e-10   1.4e-07   30.4   0.0   450   535    70   155    47   201 0.76 -
DkoeA00007894-RA     -            585 17094at7147          -            632   1.2e-05   24.1   0.1   1   1   3.2e-08   1.7e-05   23.6   0.1   449   523   135   209    99   233 0.80 -
