#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
DkoeA00013251-RA     -           2956 377at7147            -           2031         0 3214.6 249.6   1   8     1e-62   4.6e-60  202.7  15.8     1   123    45   192    45   195 0.89 -
DkoeA00013251-RA     -           2956 377at7147            -           2031         0 3214.6 249.6   2   8   1.7e-06   0.00079   16.2   0.0   119   150   267   298   251   310 0.86 -
DkoeA00013251-RA     -           2956 377at7147            -           2031         0 3214.6 249.6   3   8      0.06        27    1.2   0.0   134   165   315   347   305   351 0.77 -
DkoeA00013251-RA     -           2956 377at7147            -           2031         0 3214.6 249.6   4   8         0         0 1018.6  27.1   147   760   368  1100   357  1106 0.89 -
DkoeA00013251-RA     -           2956 377at7147            -           2031         0 3214.6 249.6   5   8         0         0 1081.5  84.8   760  1543  1133  2091  1131  2099 0.85 -
DkoeA00013251-RA     -           2956 377at7147            -           2031         0 3214.6 249.6   6   8  1.9e-206  8.5e-204  679.3  79.7  1453  1897  2098  2605  2090  2623 0.88 -
DkoeA00013251-RA     -           2956 377at7147            -           2031         0 3214.6 249.6   7   8   2.7e-72   1.2e-69  234.5   2.5  1882  2011  2660  2794  2648  2808 0.92 -
DkoeA00013251-RA     -           2956 377at7147            -           2031         0 3214.6 249.6   8   8    0.0026       1.2    5.7   0.0  2007  2031  2907  2934  2887  2934 0.82 -
DkoeA00012529-RA     -           1385 377at7147            -           2031   5.8e-54  182.5 136.5   1   8      0.55   2.5e+02   -2.0   7.3    90   117   115   146   106   155 0.71 -
DkoeA00012529-RA     -           1385 377at7147            -           2031   5.8e-54  182.5 136.5   2   8   4.8e-11   2.2e-08   31.3   0.0     9    75   155   234   148   256 0.77 -
DkoeA00012529-RA     -           1385 377at7147            -           2031   5.8e-54  182.5 136.5   3   8   4.2e-18   1.9e-15   54.7   4.3  1071  1286   290   510   250   532 0.68 -
DkoeA00012529-RA     -           1385 377at7147            -           2031   5.8e-54  182.5 136.5   4   8   8.3e-16   3.8e-13   47.1  11.0   252   468   540   762   495   794 0.74 -
DkoeA00012529-RA     -           1385 377at7147            -           2031   5.8e-54  182.5 136.5   5   8   0.00023       0.1    9.2  22.0   678   764   836   934   829   939 0.66 -
DkoeA00012529-RA     -           1385 377at7147            -           2031   5.8e-54  182.5 136.5   6   8   9.1e-05     0.041   10.5  11.0  1503  1563   952  1011   939  1012 0.84 -
DkoeA00012529-RA     -           1385 377at7147            -           2031   5.8e-54  182.5 136.5   7   8   1.5e-08   6.7e-06   23.1  42.1   870   973   997  1107   992  1111 0.81 -
DkoeA00012529-RA     -           1385 377at7147            -           2031   5.8e-54  182.5 136.5   8   8   1.3e-13     6e-11   39.8   0.4  1941  2007  1216  1281  1189  1293 0.82 -
DkoeA00001830-RA     -            975 377at7147            -           2031   1.2e-25   88.6  44.0   1   6   3.2e-09   1.4e-06   25.3   0.1     1    93   218   319   218   348 0.78 -
DkoeA00001830-RA     -            975 377at7147            -           2031   1.2e-25   88.6  44.0   2   6   5.8e-07   0.00026   17.8   0.0    20    92   359   434   344   444 0.84 -
DkoeA00001830-RA     -            975 377at7147            -           2031   1.2e-25   88.6  44.0   3   6   0.00072      0.33    7.5  11.2   809   856   450   495   435   503 0.87 -
DkoeA00001830-RA     -            975 377at7147            -           2031   1.2e-25   88.6  44.0   4   6    0.0026       1.2    5.7   9.5   804   861   605   656   592   665 0.76 -
DkoeA00001830-RA     -            975 377at7147            -           2031   1.2e-25   88.6  44.0   5   6   4.3e-08   1.9e-05   21.6   0.2    19   107   674   766   659   776 0.74 -
DkoeA00001830-RA     -            975 377at7147            -           2031   1.2e-25   88.6  44.0   6   6   3.6e-09   1.6e-06   25.1   0.4    19    90   812   887   797   899 0.83 -
DkoeA00001883-RA     -           1152 377at7147            -           2031   3.6e-25   87.0  43.2   1   7   7.6e-06    0.0034   14.1   0.0    24    96   465   540   444   563 0.73 -
