#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
DkoeA00012363-RA     -           1064 16820at7147          -            684  3.5e-290  964.2 226.1   1   4  6.6e-242  9.5e-240  797.6  43.2     1   446     1   523     1   528 0.86 -
DkoeA00012363-RA     -           1064 16820at7147          -            684  3.5e-290  964.2 226.1   2   4   2.1e-40   3.1e-38  131.6   8.6   447   542   625   733   605   771 0.77 -
DkoeA00012363-RA     -           1064 16820at7147          -            684  3.5e-290  964.2 226.1   3   4     2e-08   2.9e-06   25.9  46.2   491   654   819   984   818  1001 0.71 -
DkoeA00012363-RA     -           1064 16820at7147          -            684  3.5e-290  964.2 226.1   4   4   4.8e-12     7e-10   37.9  12.6   626   683  1001  1062   993  1063 0.85 -
DkoeA00000446-RA     -            761 16820at7147          -            684   1.7e-47  162.2   4.5   1   3   5.5e-23   7.9e-21   74.1   0.0     4   141   372   511   366   534 0.83 -
DkoeA00000446-RA     -            761 16820at7147          -            684   1.7e-47  162.2   4.5   2   3       3.7   5.3e+02   -1.4   0.6   401   428   563   590   513   599 0.72 -
DkoeA00000446-RA     -            761 16820at7147          -            684   1.7e-47  162.2   4.5   3   3   1.6e-27   2.3e-25   89.0   0.4   180   333   594   759   586   760 0.81 -
DkoeA00015718-RA     -            647 16820at7147          -            684   1.5e-46  159.1   1.0   1   3   4.7e-24   6.7e-22   77.6   0.0     8   146     7   148     1   163 0.85 -
DkoeA00015718-RA     -            647 16820at7147          -            684   1.5e-46  159.1   1.0   2   3   2.1e-27     3e-25   88.7   0.2   180   331   223   383   196   385 0.86 -
DkoeA00015718-RA     -            647 16820at7147          -            684   1.5e-46  159.1   1.0   3   3       0.2        28    2.8   2.5   603   641   521   559   499   629 0.70 -
DkoeA00008521-RA     -            781 16820at7147          -            684   3.1e-25   88.6   3.6   1   2   3.7e-10   5.3e-08   31.7   0.0    11   148    25   164    17   181 0.82 -
DkoeA00008521-RA     -            781 16820at7147          -            684   3.1e-25   88.6   3.6   2   2   1.9e-20   2.7e-18   65.7   1.6   228   389   282   444   264   467 0.77 -
DkoeA00013072-RA     -           1138 16820at7147          -            684     4e-22   78.3 105.6   1   6   7.8e-12   1.1e-09   37.2   0.1    90   148   102   160    99   188 0.92 -
DkoeA00013072-RA     -           1138 16820at7147          -            684     4e-22   78.3 105.6   2   6     9e-10   1.3e-07   30.4   0.1   230   287   248   304   240   323 0.90 -
DkoeA00013072-RA     -           1138 16820at7147          -            684     4e-22   78.3 105.6   3   6   1.5e-08   2.2e-06   26.3   0.1   288   333   333   376   326   390 0.89 -
DkoeA00013072-RA     -           1138 16820at7147          -            684     4e-22   78.3 105.6   4   6     0.079        11    4.1   5.5   622   657   764   798   708   822 0.57 -
DkoeA00013072-RA     -           1138 16820at7147          -            684     4e-22   78.3 105.6   5   6     0.024       3.4    5.9  35.9   539   644   846   955   836   967 0.53 -
DkoeA00013072-RA     -           1138 16820at7147          -            684     4e-22   78.3 105.6   6   6     0.069        10    4.3  21.7   544   590  1049  1093  1019  1111 0.50 -
DkoeA00008548-RA     -            501 16820at7147          -            684   3.1e-19   68.8   0.2   1   1   3.9e-21   5.6e-19   67.9   0.2     7   282   185   469   180   475 0.76 -
DkoeA00010663-RA     -            878 16820at7147          -            684   1.3e-17   63.5   0.3   1   4     3e-13   4.3e-11   41.9   0.2    11   143    38   187    27   198 0.80 -
DkoeA00010663-RA     -            878 16820at7147          -            684   1.3e-17   63.5   0.3   2   4       8.9   1.3e+03   -2.6   0.4   554   573   202   221   189   231 0.41 -
DkoeA00010663-RA     -            878 16820at7147          -            684   1.3e-17   63.5   0.3   3   4   3.2e-09   4.6e-07   28.6   0.0   231   336   417   523   411   619 0.80 -
DkoeA00010663-RA     -            878 16820at7147          -            684   1.3e-17   63.5   0.3   4   4      0.24        35    2.5   1.3   549   573   659   683   637   730 0.55 -
DkoeA00012826-RA     -           1024 16820at7147          -            684   3.4e-16   58.8   1.2   1   3     3e-12   4.3e-10   38.6   1.3    11   147   298   425   291   509 0.82 -
DkoeA00012826-RA     -           1024 16820at7147          -            684   3.4e-16   58.8   1.2   2   3   8.2e-09   1.2e-06   27.2   0.0   214   344   543   673   526   738 0.78 -
DkoeA00012826-RA     -           1024 16820at7147          -            684   3.4e-16   58.8   1.2   3   3      0.78   1.1e+02    0.9   5.1   554   588   762   796   747   812 0.71 -
DkoeA00016162-RA     -           1031 16820at7147          -            684   2.3e-14   52.7  35.5   1   4   3.9e-08   5.6e-06   25.0   0.0    12   144    90   236    87   241 0.78 -
DkoeA00016162-RA     -           1031 16820at7147          -            684   2.3e-14   52.7  35.5   2   4   2.8e-10   4.1e-08   32.0   0.0   234   336   402   504   393   510 0.92 -
DkoeA00016162-RA     -           1031 16820at7147          -            684   2.3e-14   52.7  35.5   3   4       5.3   7.6e+02   -1.9  21.7   541   649   638   752   621   778 0.50 -
DkoeA00016162-RA     -           1031 16820at7147          -            684   2.3e-14   52.7  35.5   4   4      0.77   1.1e+02    0.9   4.3   557   576   987  1004   956  1018 0.51 -
DkoeA00008734-RA     -           1108 16820at7147          -            684   2.5e-14   52.5   0.0   1   1   1.8e-16   2.5e-14   52.5   0.0    96   335   218   477   216   542 0.78 -
DkoeA00013378-RA     -            964 16820at7147          -            684   4.7e-07   28.5   4.7   1   3   3.9e-06   0.00056   18.4   0.5    84   144   271   329   195   338 0.69 -
DkoeA00013378-RA     -            964 16820at7147          -            684   4.7e-07   28.5   4.7   2   3     6e-07   8.6e-05   21.1   0.3   225   336   443   556   424   648 0.90 -
DkoeA00013378-RA     -            964 16820at7147          -            684   4.7e-07   28.5   4.7   3   3    0.0055      0.79    8.0  21.3   536   597   881   928   855   957 0.46 -
DkoeA00010665-RA     -            375 16820at7147          -            684   1.3e-06   27.1   0.1   1   2     9e-09   1.3e-06   27.1   0.1    11    53    20    65     9    74 0.83 -
DkoeA00010665-RA     -            375 16820at7147          -            684   1.3e-06   27.1   0.1   2   2       4.8   6.9e+02   -1.8   2.9   556   578   157   179   115   194 0.46 -
DkoeA00004564-RA     -            399 16820at7147          -            684   9.6e-05   20.9   1.0   1   2   6.7e-07   9.6e-05   20.9   1.0    11    72    96   162    89   166 0.86 -
DkoeA00004564-RA     -            399 16820at7147          -            684   9.6e-05   20.9   1.0   2   2   0.00011     0.016   13.6  15.1   546   594   279   326   222   377 0.58 -
DkoeA00010162-RA     -            249 16820at7147          -            684   0.00077   17.9   7.8   1   1   5.4e-06   0.00077   17.9   7.8    89   144   129   186    42   196 0.83 -
DkoeA00006228-RA     -            786 16820at7147          -            684   0.00088   17.7  12.5   1   2   6.1e-06   0.00088   17.7  12.5   523   592   265   337   261   392 0.67 -
DkoeA00006228-RA     -            786 16820at7147          -            684   0.00088   17.7  12.5   2   2       6.8   9.8e+02   -2.3   0.6   575   592   635   652   603   741 0.56 -
DkoeA00015872-RA     -           3254 16820at7147          -            684    0.0012   17.3  21.4   1   3       6.9   9.9e+02   -2.3   0.7   307   433   722   803   706   828 0.42 -
DkoeA00015872-RA     -           3254 16820at7147          -            684    0.0012   17.3  21.4   2   3       6.8   9.8e+02   -2.3  14.6   551   649  1094  1186  1055  1210 0.43 -
DkoeA00015872-RA     -           3254 16820at7147          -            684    0.0012   17.3  21.4   3   3   8.2e-06    0.0012   17.3  21.4   565   649  2153  2239  2062  2346 0.69 -
DkoeA00008974-RA     -            780 16820at7147          -            684    0.0012   17.2   3.2   1   1   8.5e-06    0.0012   17.2   3.2   529   605   688   767   544   780 0.67 -
DkoeA00009269-RA     -            311 16820at7147          -            684    0.0013   17.1  19.7   1   1   1.1e-05    0.0016   16.9  19.7   542   595    49   104    34   202 0.59 -
DkoeA00001055-RA     -            396 16820at7147          -            684     0.002   16.6  23.1   1   2   1.4e-05     0.002   16.6  23.1   522   597    11    81     7   113 0.59 -
DkoeA00001055-RA     -            396 16820at7147          -            684     0.002   16.6  23.1   2   2       5.5   7.9e+02   -2.0   2.5   542   608   166   235   147   283 0.44 -
DkoeA00004589-RA     -            394 16820at7147          -            684    0.0022   16.4  22.6   1   1   2.4e-05    0.0034   15.8  22.6   541   622   187   268   174   356 0.55 -
DkoeA00009964-RA     -            276 16820at7147          -            684    0.0045   15.4  15.9   1   1   4.1e-05    0.0059   15.0  15.9   539   591    66   116    59   152 0.52 -
DkoeA00007630-RA     -            210 16820at7147          -            684    0.0048   15.3  11.7   1   1   3.7e-05    0.0053   15.2  11.7   551   594    38    81    11   170 0.64 -
DkoeA00007222-RA     -            583 16820at7147          -            684    0.0051   15.2   7.5   1   2      0.12        18    3.5   2.1   596   643   281   326   235   368 0.55 -
DkoeA00007222-RA     -            583 16820at7147          -            684    0.0051   15.2   7.5   2   2   3.6e-05    0.0051   15.2   7.5   564   598   431   465   418   534 0.57 -
DkoeA00016763-RA     -            190 16820at7147          -            684     0.014   13.7  13.9   1   1   0.00011     0.016   13.6  13.9   552   585   134   167    74   188 0.55 -
DkoeA00009629-RA     -            140 16820at7147          -            684     0.016   13.6  15.5   1   1   0.00011     0.016   13.5  15.5   544   594    67   118    28   139 0.49 -
DkoeA00012090-RA     -            625 16820at7147          -            684     0.019   13.3  27.5   1   1   0.00025     0.035   12.4  27.5   540   669   118   251   107   261 0.53 -
DkoeA00006189-RA     -           1124 16820at7147          -            684     0.021   13.1   5.6   1   1   0.00023     0.032   12.5   5.6   554   612  1013  1071   987  1086 0.59 -
DkoeA00012170-RA     -            645 16820at7147          -            684      0.04   12.2  28.2   1   1    0.0005     0.072   11.4  28.2   518   588   517   587   512   623 0.52 -
DkoeA00008846-RA     -            559 16820at7147          -            684     0.052   11.9  12.1   1   1   0.00057     0.082   11.2  12.1   541   605   173   237   151   255 0.85 -
DkoeA00012740-RA     -            415 16820at7147          -            684     0.053   11.8  13.1   1   1   0.00059     0.085   11.2  13.1   557   605   101   149    78   168 0.60 -
DkoeA00012095-RA     -            464 16820at7147          -            684     0.055   11.8  19.8   1   2     0.051       7.3    4.8   5.7   536   578    52    92    27   114 0.53 -
DkoeA00012095-RA     -            464 16820at7147          -            684     0.055   11.8  19.8   2   2   0.00016     0.022   13.1   6.2   542   590   230   276   199   416 0.75 -
DkoeA00010803-RA     -            361 16820at7147          -            684     0.062   11.6   9.4   1   1   0.00054     0.078   11.3   9.4   553   594    74   112    43   166 0.56 -
