#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
DkoeA00008936-RA     -           1158 11987at7147          -            853         0 1402.6  19.0   1   4   2.2e-05     0.039   11.6   1.0     1    24     1    24     1    38 0.90 -
DkoeA00008936-RA     -           1158 11987at7147          -            853         0 1402.6  19.0   2   4  1.3e-204  2.3e-201  670.7   0.0    11   409    63   482    56   491 0.91 -
DkoeA00008936-RA     -           1158 11987at7147          -            853         0 1402.6  19.0   3   4  4.6e-187    8e-184  612.6   1.6   422   747   536   907   526   930 0.91 -
DkoeA00008936-RA     -           1158 11987at7147          -            853         0 1402.6  19.0   4   4   6.6e-37   1.2e-33  115.9   2.0   743   853   954  1091   950  1091 0.82 -
DkoeA00017450-RA     -           1186 11987at7147          -            853   2.9e-82  276.7   0.4   1   3        10   1.8e+04   -7.1   5.8   379   404    70    95    17   128 0.53 -
DkoeA00017450-RA     -           1186 11987at7147          -            853   2.9e-82  276.7   0.4   2   3   1.3e-11   2.3e-08   32.2   0.1    44   118   757   835   740   853 0.82 -
DkoeA00017450-RA     -           1186 11987at7147          -            853   2.9e-82  276.7   0.4   3   3   4.5e-78   7.9e-75  252.1   0.0   489   740   867  1133   858  1167 0.87 -
DkoeA00002181-RA     -            592 11987at7147          -            853   9.6e-50  169.1   0.1   1   2      0.41   7.1e+02   -2.5   0.0    64   116    39    92    37   103 0.82 -
DkoeA00002181-RA     -            592 11987at7147          -            853   9.6e-50  169.1   0.1   2   2   1.3e-52   2.3e-49  167.8   0.1   491   698   108   314   103   326 0.91 -
DkoeA00007271-RA     -            531 11987at7147          -            853   4.5e-33  113.9   2.5   1   1   4.5e-36   7.9e-33  113.1   2.5   421   710     5   314     1   326 0.80 -
DkoeA00015933-RA     -            329 11987at7147          -            853   1.1e-29  102.7   0.0   1   1   8.5e-33   1.5e-29  102.3   0.0   487   702   108   315    96   322 0.88 -
DkoeA00004198-RA     -            310 11987at7147          -            853   3.6e-29  101.0   0.4   1   1   2.6e-32   4.6e-29  100.7   0.4   498   703    97   295    85   301 0.86 -
DkoeA00003155-RA     -            346 11987at7147          -            853   5.2e-29  100.5   0.0   1   2      0.36   6.4e+02   -2.4   0.0    65   112    27    72    22    77 0.86 -
DkoeA00003155-RA     -            346 11987at7147          -            853   5.2e-29  100.5   0.0   2   2   7.4e-32   1.3e-28   99.2   0.1   498   703   132   331   118   337 0.86 -
DkoeA00016367-RA     -            352 11987at7147          -            853   9.3e-28   96.3   0.2   1   1   6.7e-31   1.2e-27   96.0   0.2   488   706   132   342   123   349 0.89 -
DkoeA00001472-RA     -            436 11987at7147          -            853     2e-27   95.3   4.0   1   1   2.2e-30   3.8e-27   94.3   4.0   423   710     4   316     1   328 0.80 -
DkoeA00017020-RA     -            668 11987at7147          -            853   6.2e-25   87.0   0.0   1   1   4.9e-28   8.6e-25   86.5   0.0   490   677   110   293    98   310 0.88 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/11987at7147.hmm
# Target file:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/DkoeA_proteins.fasta
# Option settings: /home/nmoreyra/Software/miniconda3/envs/busco4/bin/hmmsearch --domtblout /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/DkoeA_diptera/run_diptera_odb10/hmmer_output/initial_run_results/11987at7147.out --cpu 1 /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/11987at7147.hmm /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/DkoeA_proteins.fasta 
# Current dir:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10
# Date:            Mon Jan 25 13:51:48 2021
# [ok]
