#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
DkoeA00009606-RA     -           1010 7208at7147           -            640         0 1064.8  14.9   1   3  4.7e-226  7.4e-224  744.7   8.2     1   363    30   417    30   426 0.94 -
DkoeA00009606-RA     -           1010 7208at7147           -            640         0 1064.8  14.9   2   3   1.2e-11   1.9e-09   36.3   0.0   362   406   452   496   436   506 0.85 -
DkoeA00009606-RA     -           1010 7208at7147           -            640         0 1064.8  14.9   3   3   3.8e-87     6e-85  285.7   0.3   388   639   606   913   590   914 0.85 -
DkoeA00012822-RA     -            358 7208at7147           -            640     5e-46  157.1  19.2   1   4   7.7e-22   1.2e-19   70.0   1.1    63   193    65   190    55   193 0.92 -
DkoeA00012822-RA     -            358 7208at7147           -            640     5e-46  157.1  19.2   2   4   5.1e-17     8e-15   54.1   2.7    69   195   113   234   108   236 0.93 -
DkoeA00012822-RA     -            358 7208at7147           -            640     5e-46  157.1  19.2   3   4   7.6e-08   1.2e-05   23.8   0.1    58   154   186   278   181   281 0.70 -
DkoeA00012822-RA     -            358 7208at7147           -            640     5e-46  157.1  19.2   4   4   3.7e-13   5.9e-11   41.3   0.2    65   185   236   356   234   358 0.86 -
DkoeA00006790-RA     -            768 7208at7147           -            640   1.4e-41  142.4   3.5   1   2   3.9e-36   6.1e-34  117.2   2.5     6   193     6   214     1   260 0.76 -
DkoeA00006790-RA     -            768 7208at7147           -            640   1.4e-41  142.4   3.5   2   2   1.9e-07   2.9e-05   22.5   0.0   281   373   337   427   324   455 0.75 -
DkoeA00011981-RA     -            488 7208at7147           -            640   5.3e-41  140.6  15.5   1   4   4.1e-18   6.4e-16   57.7   0.9    56   185   108   238    91   239 0.91 -
DkoeA00011981-RA     -            488 7208at7147           -            640   5.3e-41  140.6  15.5   2   4   6.3e-08   9.9e-06   24.0   0.2   123   195   219   289   216   295 0.88 -
DkoeA00011981-RA     -            488 7208at7147           -            640   5.3e-41  140.6  15.5   3   4   1.1e-10   1.7e-08   33.2   0.2   127   187   347   406   337   412 0.80 -
DkoeA00011981-RA     -            488 7208at7147           -            640   5.3e-41  140.6  15.5   4   4     6e-14   9.4e-12   43.9   0.8   105   184   409   487   405   488 0.95 -
DkoeA00013428-RA     -            331 7208at7147           -            640   1.4e-38  132.5  19.6   1   3   5.2e-14   8.2e-12   44.1   0.6   107   189     8    92     4    96 0.85 -
DkoeA00013428-RA     -            331 7208at7147           -            640   1.4e-38  132.5  19.6   2   3     3e-22   4.6e-20   71.4   5.7    62   194    94   228    88   236 0.89 -
DkoeA00013428-RA     -            331 7208at7147           -            640   1.4e-38  132.5  19.6   3   3   5.8e-09   9.1e-07   27.5   0.5   100   185   234   329   228   331 0.78 -
DkoeA00012002-RA     -            724 7208at7147           -            640   2.7e-37  128.3  16.9   1   4     2e-05    0.0031   15.8   0.1   107   145   373   411   361   435 0.82 -
DkoeA00012002-RA     -            724 7208at7147           -            640   2.7e-37  128.3  16.9   2   4   2.2e-09   3.4e-07   28.8   0.4    70   143   437   505   433   508 0.93 -
DkoeA00012002-RA     -            724 7208at7147           -            640   2.7e-37  128.3  16.9   3   4   1.6e-13   2.5e-11   42.5   0.2   104   185   508   587   505   591 0.92 -
DkoeA00012002-RA     -            724 7208at7147           -            640   2.7e-37  128.3  16.9   4   4   3.2e-23     5e-21   74.6   2.8    66   192   557   687   557   716 0.84 -
DkoeA00013447-RA     -            411 7208at7147           -            640   6.4e-36  123.8  12.7   1   3   1.9e-20     3e-18   65.4   0.5    80   195   121   232   103   236 0.87 -
DkoeA00013447-RA     -            411 7208at7147           -            640   6.4e-36  123.8  12.7   2   3   2.8e-17   4.4e-15   54.9   3.3    66   195   234   378   232   385 0.83 -
DkoeA00013447-RA     -            411 7208at7147           -            640   6.4e-36  123.8  12.7   3   3    0.0065         1    7.5   0.0   102   142   370   410   368   411 0.92 -
DkoeA00000794-RA     -            406 7208at7147           -            640   1.4e-33  116.0   2.9   1   4   4.3e-18   6.8e-16   57.6   0.1   109   184    15    89    11    99 0.94 -
DkoeA00000794-RA     -            406 7208at7147           -            640   1.4e-33  116.0   2.9   2   4   5.4e-05    0.0084   14.3   0.0   154   187   101   134    95   144 0.87 -
DkoeA00000794-RA     -            406 7208at7147           -            640   1.4e-33  116.0   2.9   3   4   1.6e-10   2.5e-08   32.6   0.0    66   183   144   256   135   262 0.90 -
