#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
DkoeA00004642-RA     -           1580 4538at7147           -           1142         0 2001.1  28.2   1   3  7.1e-195  1.3e-192  642.3   0.0     1   365     2   405     2   413 0.92 -
DkoeA00004642-RA     -           1580 4538at7147           -           1142         0 2001.1  28.2   2   3         0         0 1199.5  20.8   357  1053   562  1358   541  1367 0.90 -
DkoeA00004642-RA     -           1580 4538at7147           -           1142         0 2001.1  28.2   3   3   2.1e-49   3.9e-47  160.6   0.9  1052  1142  1478  1580  1466  1580 0.90 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7   1  28   5.5e-07    0.0001   20.1   0.0   173   262     8   102     5   115 0.82 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7   2  28     8e-10   1.5e-07   29.5   0.1   173   314   118   271   108   276 0.80 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7   3  28   1.4e-21   2.5e-19   68.5   3.7   147   455   293   624   282   654 0.79 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7   4  28   3.8e-14   7.1e-12   43.8   3.4   115   336  1619  1846  1598  1864 0.77 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7   5  28   1.9e-05    0.0035   15.0   0.0   418   539  2019  2152  1946  2160 0.71 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7   6  28   2.2e-07     4e-05   21.5   0.0   290   538  2189  2449  2175  2462 0.73 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7   7  28   6.5e-07   0.00012   19.9   0.0   289   530  2486  2741  2478  2745 0.72 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7   8  28     4e-07   7.4e-05   20.6   0.0   182   287  2753  2861  2743  2866 0.87 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7   9  28   2.2e-10     4e-08   31.4   0.2   289   539  2768  3032  2768  3057 0.75 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  10  28   3.7e-11   6.8e-09   33.9   0.0   289   543  3068  3333  3057  3354 0.81 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  11  28   4.6e-08   8.6e-06   23.7   0.0   289   537  3365  3623  3352  3631 0.76 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  12  28   3.8e-07   7.1e-05   20.6   0.1   265   447  3630  3814  3623  3826 0.76 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  13  28   1.1e-08     2e-06   25.8   0.1   378   715  3845  4215  3830  4228 0.73 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  14  28   6.3e-07   0.00012   19.9   0.0   289   548  4254  4520  4252  4540 0.78 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  15  28   1.1e-07   2.1e-05   22.4   0.0   288   538  4548  4806  4532  4821 0.72 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  16  28   3.5e-13   6.5e-11   40.6   0.0   287   539  4840  5104  4828  5127 0.78 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  17  28   1.1e-09   2.1e-07   29.0   0.0   289   537  5140  5396  5113  5405 0.81 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  18  28   8.9e-11   1.7e-08   32.7   0.0   289   537  5434  5691  5419  5707 0.79 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  19  28   1.2e-05    0.0022   15.7   0.0   290   538  5729  5990  5724  6026 0.68 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  20  28   8.1e-13   1.5e-10   39.4   0.0   289   620  6029  6376  6019  6401 0.74 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  21  28     8e-09   1.5e-06   26.2   0.0   363   558  6493  6701  6428  6710 0.77 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  22  28   2.3e-13   4.2e-11   41.3   0.1   289   624  6720  7072  6701  7079 0.76 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  23  28   6.6e-22   1.2e-19   69.5   0.0   173   537  7093  7473  7083  7479 0.74 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  24  28   4.4e-16   8.1e-14   50.3   0.0   189   452  7504  7755  7482  7770 0.78 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  25  28    0.0001     0.019   12.6   0.0   173   268  8140  8235  8134  8244 0.85 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  26  28   1.7e-07   3.1e-05   21.8   0.0   173   261  8265  8352  8261  8368 0.79 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  27  28   2.6e-16   4.8e-14   51.0   0.1   173   352  8476  8654  8469  8661 0.89 -
DkoeA00016795-RA     -           8751 4538at7147           -           1142  4.2e-261  869.2  32.7  28  28   0.00031     0.057   11.0   0.0   172   252  8662  8742  8659  8750 0.82 -
DkoeA00010605-RA     -           7476 4538at7147           -           1142  2.7e-222  740.7   0.0   1  36   0.00016      0.03   11.9   0.0   182   262    95   177    79   195 0.74 -
DkoeA00010605-RA     -           7476 4538at7147           -           1142  2.7e-222  740.7   0.0   2  36   5.7e-13   1.1e-10   39.9   0.0   173   358   254   468   240   470 0.77 -
DkoeA00010605-RA     -           7476 4538at7147           -           1142  2.7e-222  740.7   0.0   3  36   3.5e-13   6.5e-11   40.6   0.0   171   267   468   564   464   574 0.90 -
DkoeA00010605-RA     -           7476 4538at7147           -           1142  2.7e-222  740.7   0.0   4  36   2.2e-05    0.0041   14.8   0.0   174   271   618   717   613   733 0.86 -
DkoeA00010605-RA     -           7476 4538at7147           -           1142  2.7e-222  740.7   0.0   5  36   7.8e-05     0.014   13.0   0.0   162   267   739   847   726   869 0.79 -
DkoeA00010605-RA     -           7476 4538at7147           -           1142  2.7e-222  740.7   0.0   6  36   0.00023     0.043   11.4   0.0   201   261   920   982   886   996 0.85 -
DkoeA00010605-RA     -           7476 4538at7147           -           1142  2.7e-222  740.7   0.0   7  36    0.0097       1.8    6.1   0.0   204   281  1057  1134  1021  1150 0.82 -
