#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
DkoeA00012058-RA     -           2030 8662at7147           -            613         0 1046.0  98.1   1   9   4.9e-23   1.5e-20   73.1   0.0   130   220   673   765   653   776 0.68 -
DkoeA00012058-RA     -           2030 8662at7147           -            613         0 1046.0  98.1   2   9   0.00096       0.3    9.4   0.4     1    25   791   815   791   836 0.77 -
DkoeA00012058-RA     -           2030 8662at7147           -            613         0 1046.0  98.1   3   9     0.062        19    3.4   0.1    27    47   929   949   907   959 0.79 -
DkoeA00012058-RA     -           2030 8662at7147           -            613         0 1046.0  98.1   4   9   0.00066       0.2    9.9   1.2    47    82   989  1025   981  1076 0.82 -
DkoeA00012058-RA     -           2030 8662at7147           -            613         0 1046.0  98.1   5   9  3.6e-110  1.1e-107  360.9  14.6    79   294  1133  1354  1129  1376 0.84 -
DkoeA00012058-RA     -           2030 8662at7147           -            613         0 1046.0  98.1   6   9    0.0001     0.031   12.6   5.2   242   278  1376  1414  1357  1420 0.75 -
DkoeA00012058-RA     -           2030 8662at7147           -            613         0 1046.0  98.1   7   9  8.4e-179  2.6e-176  587.6   0.3   277   546  1440  1722  1428  1737 0.94 -
DkoeA00012058-RA     -           2030 8662at7147           -            613         0 1046.0  98.1   8   9     7e-10   2.1e-07   29.6   0.4   549   586  1754  1793  1730  1802 0.82 -
DkoeA00012058-RA     -           2030 8662at7147           -            613         0 1046.0  98.1   9   9   8.2e-05     0.025   12.9   1.2   584   603  1838  1857  1817  1888 0.86 -
DkoeA00015866-RA     -           1046 8662at7147           -            613   4.4e-16   58.3   1.7   1   2   3.2e-14   9.7e-12   44.0   0.0   147   214   707   773   679   819 0.89 -
DkoeA00015866-RA     -           1046 8662at7147           -            613   4.4e-16   58.3   1.7   2   2   0.00013     0.039   12.3   1.0   424   505   875   956   839   980 0.81 -
DkoeA00012573-RA     -            436 8662at7147           -            613   1.4e-08   33.6   0.1   1   1   4.4e-11   1.4e-08   33.6   0.1   423   507   184   264   169   271 0.86 -
DkoeA00007371-RA     -            239 8662at7147           -            613   1.6e-08   33.4   0.0   1   1   6.4e-11     2e-08   33.1   0.0   428   498   110   178    88   201 0.86 -
DkoeA00012576-RA     -            306 8662at7147           -            613   8.2e-08   31.0   0.0   1   1   4.9e-10   1.5e-07   30.1   0.0   430   488    24    82     6   102 0.87 -
DkoeA00016115-RA     -            611 8662at7147           -            613   6.1e-07   28.1   4.0   1   1   2.8e-09   8.7e-07   27.6   3.3   397   490   170   263   120   294 0.70 -
DkoeA00012006-RA     -            391 8662at7147           -            613   1.9e-06   26.5   0.0   1   1   1.1e-08   3.4e-06   25.7   0.0   428   496    67   138    32   156 0.81 -
DkoeA00012414-RA     -            447 8662at7147           -            613   2.6e-06   26.0   4.6   1   1   8.5e-09   2.6e-06   26.0   4.6   391   487   300   394   285   405 0.73 -
DkoeA00011975-RA     -            542 8662at7147           -            613   2.8e-06   25.9   0.6   1   2   9.2e-09   2.8e-06   25.9   0.6   420   493   388   464   381   484 0.83 -
DkoeA00011975-RA     -            542 8662at7147           -            613   2.8e-06   25.9   0.6   2   2       1.5   4.6e+02   -1.2   0.8   377   419   464   506   459   516 0.69 -
DkoeA00011369-RA     -            569 8662at7147           -            613   3.4e-06   25.7   0.0   1   1     2e-08   6.1e-06   24.8   0.0   414   496   341   423   319   442 0.83 -
DkoeA00012916-RA     -            636 8662at7147           -            613   4.5e-06   25.3   0.1   1   1   1.4e-08   4.5e-06   25.3   0.1   430   491   329   390   320   414 0.89 -
DkoeA00011358-RA     -            599 8662at7147           -            613   5.7e-06   24.9   0.1   1   1   5.1e-08   1.6e-05   23.5   0.1   423   487   363   428   334   457 0.75 -
DkoeA00010642-RA     -            632 8662at7147           -            613   7.8e-06   24.5   0.4   1   1   4.3e-08   1.3e-05   23.7   0.4   381   487   408   523   369   538 0.74 -
DkoeA00007652-RA     -            179 8662at7147           -            613   1.1e-05   23.9   0.0   1   1   4.7e-08   1.5e-05   23.6   0.0   412   488    49   126    29   138 0.81 -
DkoeA00004459-RA     -            375 8662at7147           -            613   1.2e-05   23.9   0.0   1   1   5.7e-08   1.8e-05   23.3   0.0   431   506   237   315   231   322 0.81 -
DkoeA00010829-RA     -            642 8662at7147           -            613   4.3e-05   22.0   0.0   1   1   3.2e-07   9.8e-05   20.9   0.0   418   490   369   443   335   450 0.73 -
DkoeA00008362-RA     -            445 8662at7147           -            613   5.1e-05   21.8   0.0   1   1   1.7e-07   5.1e-05   21.8   0.0   422   487   168   233   158   250 0.92 -
DkoeA00006349-RA     -            216 8662at7147           -            613   5.1e-05   21.8   0.1   1   1   2.1e-07   6.6e-05   21.4   0.1   422   492   102   172    84   190 0.88 -
DkoeA00010828-RA     -            747 8662at7147           -            613   5.5e-05   21.7   0.0   1   1   3.7e-07   0.00011   20.6   0.0   414   490   416   494   394   499 0.79 -
DkoeA00014566-RA     -            331 8662at7147           -            613   5.9e-05   21.6   0.8   1   1   2.6e-07   7.9e-05   21.2   0.2   402   487    20   107     6   121 0.78 -
DkoeA00011366-RA     -            411 8662at7147           -            613   7.5e-05   21.2   0.0   1   1   3.8e-07   0.00012   20.6   0.0   431   489   198   256   193   276 0.88 -
DkoeA00008163-RA     -            621 8662at7147           -            613   8.8e-05   21.0   0.2   1   2   2.9e-07   8.8e-05   21.0   0.2   430   487    69   126    45   149 0.78 -
DkoeA00008163-RA     -            621 8662at7147           -            613   8.8e-05   21.0   0.2   2   2       3.1   9.5e+02   -2.2   2.4    59    95   556   592   505   615 0.68 -
DkoeA00011357-RA     -            626 8662at7147           -            613    0.0001   20.8   0.1   1   1   6.9e-07   0.00021   19.7   0.1   429   502   326   406   320   444 0.81 -
