#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
DkoeA00011225-RA     -           2182 9777at7147           -            789         0 1080.8 130.1   1  11   1.2e-45   2.7e-42  144.7   0.0     5    98   471   573   467   581 0.92 -
DkoeA00011225-RA     -           2182 9777at7147           -            789         0 1080.8 130.1   2  11   4.1e-56     9e-53  179.4   2.2    95   212   619   753   615   774 0.93 -
DkoeA00011225-RA     -           2182 9777at7147           -            789         0 1080.8 130.1   3  11  2.2e-111  4.7e-108  362.2   4.7   211   421   783   997   770  1006 0.96 -
DkoeA00011225-RA     -           2182 9777at7147           -            789         0 1080.8 130.1   4  11   1.3e-24   2.9e-21   75.2   0.0   411   495  1129  1232  1122  1239 0.83 -
DkoeA00011225-RA     -           2182 9777at7147           -            789         0 1080.8 130.1   5  11    0.0087        19    3.0   0.2   490   508  1268  1286  1264  1309 0.79 -
DkoeA00011225-RA     -           2182 9777at7147           -            789         0 1080.8 130.1   6  11   0.00011      0.24    9.3   1.5   499   555  1324  1390  1311  1405 0.67 -
DkoeA00011225-RA     -           2182 9777at7147           -            789         0 1080.8 130.1   7  11         8   1.8e+04  -18.6  23.3   525   583  1444  1499  1436  1514 0.60 -
DkoeA00011225-RA     -           2182 9777at7147           -            789         0 1080.8 130.1   8  11   4.2e-15   9.2e-12   43.7  21.8   534   599  1554  1641  1527  1667 0.80 -
DkoeA00011225-RA     -           2182 9777at7147           -            789         0 1080.8 130.1   9  11       5.9   1.3e+04   -6.3  12.4   519   586  1754  1828  1749  1835 0.68 -
DkoeA00011225-RA     -           2182 9777at7147           -            789         0 1080.8 130.1  10  11   3.1e-59   6.8e-56  189.7   0.9   595   708  1960  2080  1945  2086 0.91 -
DkoeA00011225-RA     -           2182 9777at7147           -            789         0 1080.8 130.1  11  11   4.2e-45   9.2e-42  143.0   0.6   692   789  2085  2182  2081  2182 0.96 -
DkoeA00004788-RA     -            972 9777at7147           -            789   3.5e-10   38.5   0.0   1   2   1.6e-13   3.5e-10   38.5   0.0     2    82   285   373   284   389 0.83 -
DkoeA00004788-RA     -            972 9777at7147           -            789   3.5e-10   38.5   0.0   2   2         8   1.8e+04  -17.0  20.1   547   580   504   537   479   553 0.46 -
DkoeA00013058-RA     -           2604 9777at7147           -            789   1.7e-09   36.2   0.0   1   2   1.9e-10   4.1e-07   28.4   0.0     5    63  1004  1063  1000  1112 0.81 -
DkoeA00013058-RA     -           2604 9777at7147           -            789   1.7e-09   36.2   0.0   2   2    0.0017       3.6    5.4   0.0   207   257  2092  2142  2072  2152 0.86 -
DkoeA00005079-RA     -           1916 9777at7147           -            789     2e-05   22.8   0.0   1   1   1.3e-08   2.9e-05   22.2   0.0     3    81   257   341   255   350 0.84 -
DkoeA00010063-RA     -            320 9777at7147           -            789    0.0028   15.7   0.1   1   2     0.084   1.8e+02   -0.2   0.1   614   657    41    86    21    96 0.76 -
DkoeA00010063-RA     -            320 9777at7147           -            789    0.0028   15.7   0.1   2   2   6.4e-06     0.014   13.4   0.0    25    62   155   189   140   226 0.82 -
DkoeA00008032-RA     -            375 9777at7147           -            789    0.0036   15.3   6.9   1   2   1.7e-06    0.0038   15.3   4.3   610   675   116   178   104   209 0.86 -
DkoeA00008032-RA     -            375 9777at7147           -            789    0.0036   15.3   6.9   2   2     0.054   1.2e+02    0.4   0.0   606   636   238   267   221   314 0.81 -
DkoeA00000041-RA     -           2479 9777at7147           -            789    0.0039   15.2   0.0   1   2         8   1.8e+04  -13.5  18.5   511   582  1147  1218  1096  1245 0.65 -
DkoeA00000041-RA     -           2479 9777at7147           -            789    0.0039   15.2   0.0   2   2   1.8e-06    0.0039   15.2   0.0    23    83  1955  2022  1938  2054 0.77 -
DkoeA00003236-RA     -            685 9777at7147           -            789     0.021   12.8   0.0   1   1   1.4e-05      0.03   12.3   0.0   643   698   348   404   339   412 0.90 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/9777at7147.hmm
# Target file:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/DkoeA_proteins.fasta
# Option settings: /home/nmoreyra/Software/miniconda3/envs/busco4/bin/hmmsearch --domtblout /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/DkoeA_diptera/run_diptera_odb10/hmmer_output/initial_run_results/9777at7147.out --cpu 1 /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/9777at7147.hmm /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/DkoeA_proteins.fasta 
# Current dir:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10
# Date:            Mon Jan 25 14:03:36 2021
# [ok]
