#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
DkoeA00018166-RA     -           1976 2257at7147           -            633  1.8e-218  727.0 129.0   1  13   0.00012     0.013   13.8   0.5     1    30   126   154   126   174 0.79 -
DkoeA00018166-RA     -           1976 2257at7147           -            633  1.8e-218  727.0 129.0   2  13     5e-06   0.00054   18.4   0.1    17    54   319   361   309   390 0.78 -
DkoeA00018166-RA     -           1976 2257at7147           -            633  1.8e-218  727.0 129.0   3  13  2.5e-188  2.7e-186  620.6  19.8    54   367   426   748   398   826 0.93 -
DkoeA00018166-RA     -           1976 2257at7147           -            633  1.8e-218  727.0 129.0   4  13     0.031       3.4    5.9   1.6   374   402  1003  1031   942  1056 0.78 -
DkoeA00018166-RA     -           1976 2257at7147           -            633  1.8e-218  727.0 129.0   5  13   0.00082     0.088   11.1   0.0   373   416  1116  1159  1101  1170 0.70 -
DkoeA00018166-RA     -           1976 2257at7147           -            633  1.8e-218  727.0 129.0   6  13    0.0018      0.19   10.0   1.4   409   445  1212  1266  1205  1283 0.68 -
DkoeA00018166-RA     -           1976 2257at7147           -            633  1.8e-218  727.0 129.0   7  13   4.6e-06   0.00049   18.5   6.5   440   486  1330  1389  1319  1410 0.69 -
DkoeA00018166-RA     -           1976 2257at7147           -            633  1.8e-218  727.0 129.0   8  13     0.007      0.75    8.0   0.1   474   524  1427  1476  1419  1489 0.70 -
DkoeA00018166-RA     -           1976 2257at7147           -            633  1.8e-218  727.0 129.0   9  13     4e-07   4.3e-05   22.0   0.3   501   529  1574  1602  1558  1615 0.81 -
DkoeA00018166-RA     -           1976 2257at7147           -            633  1.8e-218  727.0 129.0  10  13     0.026       2.8    6.1   1.9   524   559  1622  1654  1602  1687 0.71 -
DkoeA00018166-RA     -           1976 2257at7147           -            633  1.8e-218  727.0 129.0  11  13       1.1   1.2e+02    0.7   0.9   546   586  1699  1736  1676  1746 0.70 -
DkoeA00018166-RA     -           1976 2257at7147           -            633  1.8e-218  727.0 129.0  12  13   4.7e-11   5.1e-09   35.0  17.1   560   628  1825  1948  1819  1951 0.79 -
DkoeA00018166-RA     -           1976 2257at7147           -            633  1.8e-218  727.0 129.0  13  13       1.1   1.2e+02    0.8   2.2   619   633  1962  1976  1956  1976 0.85 -
DkoeA00011720-RA     -           1378 2257at7147           -            633   3.6e-19   68.5  26.1   1   4   6.1e-10   6.6e-08   31.3   1.6   274   338   352   415   337   423 0.89 -
DkoeA00011720-RA     -           1378 2257at7147           -            633   3.6e-19   68.5  26.1   2   4   8.5e-08   9.2e-06   24.3   3.5   281   335   647   699   627   712 0.83 -
DkoeA00011720-RA     -           1378 2257at7147           -            633   3.6e-19   68.5  26.1   3   4       3.4   3.7e+02   -0.9   0.2   234   264   705   734   695   746 0.75 -
DkoeA00011720-RA     -           1378 2257at7147           -            633   3.6e-19   68.5  26.1   4   4   2.5e-08   2.7e-06   26.0   2.7   288   335  1141  1186  1136  1201 0.90 -
DkoeA00008698-RA     -           1848 2257at7147           -            633   4.2e-19   68.3  55.5   1   6   0.00047     0.051   11.9  16.0   286   445   266   424   252   429 0.65 -
DkoeA00008698-RA     -           1848 2257at7147           -            633   4.2e-19   68.3  55.5   2   6      0.67        73    1.5   0.1   284   335   490   540   485   548 0.87 -
DkoeA00008698-RA     -           1848 2257at7147           -            633   4.2e-19   68.3  55.5   3   6   7.9e-07   8.6e-05   21.0   0.2   287   355   728   792   707   846 0.85 -
DkoeA00008698-RA     -           1848 2257at7147           -            633   4.2e-19   68.3  55.5   4   6      0.71        77    1.4   0.3   312   363  1037  1086  1031  1185 0.72 -
DkoeA00008698-RA     -           1848 2257at7147           -            633   4.2e-19   68.3  55.5   5   6   9.5e-12     1e-09   37.3   0.4   275   346  1383  1452  1372  1494 0.87 -
DkoeA00008698-RA     -           1848 2257at7147           -            633   4.2e-19   68.3  55.5   6   6   1.1e-06   0.00012   20.6   0.4   286   343  1652  1707  1638  1713 0.90 -
DkoeA00005143-RA     -            938 2257at7147           -            633   6.9e-19   67.6  30.4   1   6     2e-06   0.00021   19.7   0.5   280   316   146   182   110   183 0.81 -
DkoeA00005143-RA     -            938 2257at7147           -            633   6.9e-19   67.6  30.4   2   6   1.5e-09   1.6e-07   30.1   2.3   287   351   181   242   180   246 0.91 -
DkoeA00005143-RA     -            938 2257at7147           -            633   6.9e-19   67.6  30.4   3   6    0.0079      0.85    7.8   1.1   287   317   251   281   247   288 0.89 -
DkoeA00005143-RA     -            938 2257at7147           -            633   6.9e-19   67.6  30.4   4   6   3.7e-05    0.0041   15.5   2.2   287   339   279   328   272   332 0.86 -
