#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
DkoeB00010369-RA     -           1166 8099at7147           -            852         0 1497.5  26.5   1   4         0         0 1110.5   0.0     1   601    50   747    50   752 0.92 -
DkoeB00010369-RA     -           1166 8099at7147           -            852         0 1497.5  26.5   2   4   1.9e-40   9.1e-37  125.9   0.0   598   684   766   863   760   866 0.88 -
DkoeB00010369-RA     -           1166 8099at7147           -            852         0 1497.5  26.5   3   4   9.4e-45   4.4e-41  140.2   0.3   674   763   897   989   877  1012 0.84 -
DkoeB00010369-RA     -           1166 8099at7147           -            852         0 1497.5  26.5   4   4   1.5e-39   7.2e-36  122.9  17.5   750   847  1044  1152  1028  1156 0.88 -
DkoeB00011268-RA     -           1656 8099at7147           -            852   4.3e-54  183.2   1.1   1   5   1.2e-48   5.5e-45  153.1   0.1     1   426    63   525    63   533 0.81 -
DkoeB00011268-RA     -           1656 8099at7147           -            852   4.3e-54  183.2   1.1   2   5   7.9e-05      0.37    8.1   0.0   467   522   603   657   593   679 0.80 -
DkoeB00011268-RA     -           1656 8099at7147           -            852   4.3e-54  183.2   1.1   3   5      0.03   1.4e+02   -0.4   0.0   546   598  1171  1228  1147  1247 0.68 -
DkoeB00011268-RA     -           1656 8099at7147           -            852   4.3e-54  183.2   1.1   4   5   0.00012      0.58    7.5   0.0   629   700  1390  1459  1375  1469 0.80 -
DkoeB00011268-RA     -           1656 8099at7147           -            852   4.3e-54  183.2   1.1   5   5   8.7e-05      0.41    8.0   0.0   705   739  1492  1527  1487  1534 0.87 -
DkoeB00009367-RA     -            440 8099at7147           -            852     0.068   10.6   7.5   1   1   1.8e-05     0.085   10.2   7.5   711   815    55   164    12   189 0.61 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/8099at7147.hmm
# Target file:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/DkoeB_proteins.fasta
# Option settings: /home/nmoreyra/Software/miniconda3/envs/busco4/bin/hmmsearch --domtblout /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/DkoeB_diptera/run_diptera_odb10/hmmer_output/initial_run_results/8099at7147.out --cpu 1 /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/8099at7147.hmm /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/DkoeB_proteins.fasta 
# Current dir:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10
# Date:            Mon Jan 25 14:14:40 2021
# [ok]
