#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
DkoeB00004469-RA     -            597 17905at7147          -            493         0 1099.7   6.6   1   2         0         0 1099.7   6.6     1   476     1   492     1   521 0.96 -
DkoeB00004469-RA     -            597 17905at7147          -            493         0 1099.7   6.6   2   2      0.92   2.2e+03   -3.8   0.0   273   288   566   581   558   583 0.76 -
DkoeB00010513-RA     -            686 17905at7147          -            493    2e-106  355.8   0.1   1   1  1.2e-109  2.9e-106  355.3   0.1     4   432    20   444    17   459 0.95 -
DkoeB00005352-RA     -            754 17905at7147          -            493   7.3e-44  149.5   0.1   1   2   6.7e-42   1.6e-38  131.9   0.0     4   380     5   389     1   400 0.87 -
DkoeB00005352-RA     -            754 17905at7147          -            493   7.3e-44  149.5   0.1   2   2   1.2e-06    0.0029   15.5   0.0   373   446   531   608   514   614 0.84 -
DkoeB00002241-RA     -            659 17905at7147          -            493   1.7e-07   29.5   0.1   1   3    0.0073        17    3.1   0.1    13    35     8    30     3    35 0.90 -
DkoeB00002241-RA     -            659 17905at7147          -            493   1.7e-07   29.5   0.1   2   3   9.4e-07    0.0022   15.9   0.0    58   108    94   142    75   159 0.81 -
DkoeB00002241-RA     -            659 17905at7147          -            493   1.7e-07   29.5   0.1   3   3   0.00068       1.6    6.5   0.0   154   350   214   422   171   427 0.70 -
DkoeB00006765-RA     -            341 17905at7147          -            493     0.075   10.9   0.6   1   2     0.013        31    2.3   0.0   237   269    13    45     4    70 0.78 -
DkoeB00006765-RA     -            341 17905at7147          -            493     0.075   10.9   0.6   2   2   0.00062       1.4    6.7   0.1    48    87   249   294   242   301 0.82 -
DkoeB00010113-RA     -            631 17905at7147          -            493     0.084   10.7   1.3   1   2     0.001       2.4    5.9   0.2   254   301   260   306   245   324 0.84 -
DkoeB00010113-RA     -            631 17905at7147          -            493     0.084   10.7   1.3   2   2    0.0051        12    3.6   0.1   257   300   320   362   315   375 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/17905at7147.hmm
# Target file:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/DkoeB_proteins.fasta
# Option settings: /home/nmoreyra/Software/miniconda3/envs/busco4/bin/hmmsearch --domtblout /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/DkoeB_diptera/run_diptera_odb10/hmmer_output/initial_run_results/17905at7147.out --cpu 1 /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/17905at7147.hmm /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/DkoeB_proteins.fasta 
# Current dir:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10
# Date:            Mon Jan 25 14:05:29 2021
# [ok]
