#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
DkoeB00003907-RA     -           1359 7024at7147           -           1040         0 1699.3   1.6   1   4      0.21   9.9e+02   -3.2   0.0    14    27    31    44    27    48 0.86 -
DkoeB00003907-RA     -           1359 7024at7147           -           1040         0 1699.3   1.6   2   4         0         0 1293.8   0.0    24   794    78   990    57  1005 0.88 -
DkoeB00003907-RA     -           1359 7024at7147           -           1040         0 1699.3   1.6   3   4   9.7e-12   4.5e-08   31.0   0.1   793   827  1030  1065  1018  1072 0.91 -
DkoeB00003907-RA     -           1359 7024at7147           -           1040         0 1699.3   1.6   4   4  7.8e-113  3.7e-109  365.7   0.0   824  1040  1086  1354  1073  1354 0.87 -
DkoeB00013283-RA     -            616 7024at7147           -           1040   4.8e-77  259.4   0.0   1   2   4.3e-70     2e-66  224.2   0.0    70   414    47   436    35   442 0.83 -
DkoeB00013283-RA     -            616 7024at7147           -           1040   4.8e-77  259.4   0.0   2   2   1.5e-11   6.8e-08   30.4   0.0   458   617   458   612   448   615 0.82 -
DkoeB00013282-RA     -            421 7024at7147           -           1040   2.9e-40  137.6   9.1   1   5   2.3e-25   1.1e-21   76.1   0.0   662   794     2   148     1   155 0.82 -
DkoeB00013282-RA     -            421 7024at7147           -           1040   2.9e-40  137.6   9.1   2   5      0.42     2e+03   -4.2   0.0   795   821   188   215   173   216 0.78 -
DkoeB00013282-RA     -            421 7024at7147           -           1040   2.9e-40  137.6   9.1   3   5   3.3e-05      0.15    9.4   0.0   835   873   258   303   242   307 0.79 -
DkoeB00013282-RA     -            421 7024at7147           -           1040   2.9e-40  137.6   9.1   4   5   0.00049       2.3    5.5   0.6   905   918   309   322   306   338 0.85 -
DkoeB00013282-RA     -            421 7024at7147           -           1040   2.9e-40  137.6   9.1   5   5   2.2e-17   1.1e-13   49.7   0.1   970  1036   346   420   337   421 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/7024at7147.hmm
# Target file:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/DkoeB_proteins.fasta
# Option settings: /home/nmoreyra/Software/miniconda3/envs/busco4/bin/hmmsearch --domtblout /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/DkoeB_diptera/run_diptera_odb10/hmmer_output/initial_run_results/7024at7147.out --cpu 1 /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/7024at7147.hmm /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/DkoeB_proteins.fasta 
# Current dir:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10
# Date:            Mon Jan 25 14:13:52 2021
# [ok]
