#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
DkoeB00006656-RA     -            767 9569at7147           -            668         0 1425.9  12.8   1   2    1e-138  3.6e-135  451.4   2.5     1   242     2   274     2   276 0.95 -
DkoeB00006656-RA     -            767 9569at7147           -            668         0 1425.9  12.8   2   2  2.9e-299    1e-295  982.0   3.3   220   668   271   742   265   742 0.97 -
DkoeB00012517-RA     -           1011 9569at7147           -            668   6.4e-67  225.9   0.0   1   3   8.6e-06      0.03   12.2   0.0     3    61     7    64     5    81 0.91 -
DkoeB00012517-RA     -           1011 9569at7147           -            668   6.4e-67  225.9   0.0   2   3     2e-25   7.1e-22   77.0   0.2    58   222   106   276    82   292 0.77 -
DkoeB00012517-RA     -           1011 9569at7147           -            668   6.4e-67  225.9   0.0   3   3   2.7e-42   9.5e-39  132.8   0.0   358   631   450   730   438   746 0.86 -
DkoeB00000940-RA     -            860 9569at7147           -            668     9e-44  149.4   0.0   1   3   0.00011      0.39    8.5   0.0     9    83    22    95    18   106 0.89 -
DkoeB00000940-RA     -            860 9569at7147           -            668     9e-44  149.4   0.0   2   3   7.2e-10   2.5e-06   25.7   0.0    61   238   197   394   191   404 0.77 -
DkoeB00000940-RA     -            860 9569at7147           -            668     9e-44  149.4   0.0   3   3   9.5e-36   3.3e-32  111.2   0.0   381   636   584   844   569   858 0.90 -
DkoeB00003660-RA     -            295 9569at7147           -            668     0.036   11.9   0.1   1   1   1.4e-05      0.05   11.5   0.1   579   627   243   290   221   294 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/9569at7147.hmm
# Target file:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/DkoeB_proteins.fasta
# Option settings: /home/nmoreyra/Software/miniconda3/envs/busco4/bin/hmmsearch --domtblout /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/DkoeB_diptera/run_diptera_odb10/hmmer_output/initial_run_results/9569at7147.out --cpu 1 /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/9569at7147.hmm /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/DkoeB_proteins.fasta 
# Current dir:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10
# Date:            Mon Jan 25 14:14:51 2021
# [ok]
