#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
DkoeB00010159-RA     -           5846 1017at7147           -           1945         0 1637.8 306.7   1  31  7.5e-199  2.8e-196  654.7   8.2     9   358   467   815   460   833 0.86 -
DkoeB00010159-RA     -           5846 1017at7147           -           1945         0 1637.8 306.7   2  31     0.013       5.1    3.9   5.5   327   372   831   876   825   886 0.82 -
DkoeB00010159-RA     -           5846 1017at7147           -           1945         0 1637.8 306.7   3  31     9e-05     0.034   11.2   2.4   402   457  1016  1076  1002  1100 0.62 -
DkoeB00010159-RA     -           5846 1017at7147           -           1945         0 1637.8 306.7   4  31   2.1e-29   8.1e-27   92.8  12.8   472   577  1254  1370  1250  1431 0.80 -
DkoeB00010159-RA     -           5846 1017at7147           -           1945         0 1637.8 306.7   5  31   8.4e-11   3.2e-08   31.1   1.4   543   586  1434  1485  1430  1493 0.88 -
DkoeB00010159-RA     -           5846 1017at7147           -           1945         0 1637.8 306.7   6  31   8.9e-20   3.4e-17   60.9   3.3   578   647  1532  1599  1490  1644 0.77 -
DkoeB00010159-RA     -           5846 1017at7147           -           1945         0 1637.8 306.7   7  31   8.2e-05     0.031   11.3  13.1   643   711  1647  1716  1628  1724 0.73 -
DkoeB00010159-RA     -           5846 1017at7147           -           1945         0 1637.8 306.7   8  31   8.1e-05     0.031   11.3   6.2   666   719  1716  1769  1710  1775 0.79 -
DkoeB00010159-RA     -           5846 1017at7147           -           1945         0 1637.8 306.7   9  31       1.3   5.1e+02   -2.7  43.3   680   840  1750  1926  1746  1937 0.58 -
DkoeB00010159-RA     -           5846 1017at7147           -           1945         0 1637.8 306.7  10  31       1.2   4.5e+02   -2.5  33.5   701   842  2086  2252  2070  2255 0.54 -
DkoeB00010159-RA     -           5846 1017at7147           -           1945         0 1637.8 306.7  11  31   3.7e-42   1.4e-39  135.1 110.4   643  1015  2272  2704  2255  2724 0.49 -
DkoeB00010159-RA     -           5846 1017at7147           -           1945         0 1637.8 306.7  12  31    0.0075       2.9    4.8  11.1   935   991  2698  2754  2695  2760 0.66 -
DkoeB00010159-RA     -           5846 1017at7147           -           1945         0 1637.8 306.7  13  31     0.015       5.6    3.8   8.4   969  1052  2841  2917  2832  2928 0.57 -
DkoeB00010159-RA     -           5846 1017at7147           -           1945         0 1637.8 306.7  14  31   9.3e-18   3.5e-15   54.2  31.6  1001  1125  2962  3093  2941  3109 0.67 -
DkoeB00010159-RA     -           5846 1017at7147           -           1945         0 1637.8 306.7  15  31     0.005       1.9    5.4  15.1  1113  1159  3107  3150  3102  3176 0.71 -
DkoeB00010159-RA     -           5846 1017at7147           -           1945         0 1637.8 306.7  16  31   8.4e-06    0.0032   14.6   1.7  1141  1173  3183  3215  3172  3264 0.78 -
DkoeB00010159-RA     -           5846 1017at7147           -           1945         0 1637.8 306.7  17  31   3.5e-28   1.3e-25   88.8   3.8  1145  1248  3297  3412  3288  3422 0.78 -
DkoeB00010159-RA     -           5846 1017at7147           -           1945         0 1637.8 306.7  18  31     2e-25   7.6e-23   79.6  12.7  1252  1389  3475  3616  3469  3629 0.77 -
