#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
DkoeB00014640-RA     -            831 23111at7147          -            593         0 1028.7  22.2   1   3     7e-25   7.6e-22   77.1   0.9    34    94    50   112    33   116 0.92 -
DkoeB00014640-RA     -            831 23111at7147          -            593         0 1028.7  22.2   2   3  1.5e-242  1.7e-239  795.9  12.1    87   524   127   629   119   657 0.84 -
DkoeB00014640-RA     -            831 23111at7147          -            593         0 1028.7  22.2   3   3     4e-50   4.4e-47  160.4   0.0   483   593   719   829   675   829 0.72 -
DkoeB00005450-RA     -            444 23111at7147          -            593  2.7e-235  781.9   9.4   1   2   5.3e-38   5.7e-35  120.4   2.5     4    94    34   127    31   131 0.92 -
DkoeB00005450-RA     -            444 23111at7147          -            593  2.7e-235  781.9   9.4   2   2  3.8e-203  4.1e-200  665.8   0.7    87   379   142   441   134   443 0.96 -
DkoeB00003329-RA     -           1287 23111at7147          -            593   4.2e-68  229.9   2.2   1   3   7.3e-25   7.9e-22   77.0   0.1    98   321   558   792   548   822 0.85 -
DkoeB00003329-RA     -           1287 23111at7147          -            593   4.2e-68  229.9   2.2   2   3   5.8e-34   6.3e-31  107.1   0.2   131   313   823  1005   813  1014 0.87 -
DkoeB00003329-RA     -           1287 23111at7147          -            593   4.2e-68  229.9   2.2   3   3   9.2e-15   9.9e-12   43.7   0.0   519   589  1202  1270  1133  1274 0.78 -
DkoeB00004606-RA     -           1944 23111at7147          -            593     9e-68  228.7   2.0   1   5       5.7   6.1e+03   -5.1   6.5   446   511   172   231   156   258 0.38 -
DkoeB00004606-RA     -           1944 23111at7147          -            593     9e-68  228.7   2.0   2   5       3.6   3.9e+03   -4.5  12.3   448   519   571   642   528   655 0.54 -
DkoeB00004606-RA     -           1944 23111at7147          -            593     9e-68  228.7   2.0   3   5   8.2e-53   8.9e-50  169.3   0.5    40   315   863  1140   841  1143 0.88 -
DkoeB00004606-RA     -           1944 23111at7147          -            593     9e-68  228.7   2.0   4   5   2.6e-16   2.8e-13   48.8   0.0   105   207  1144  1243  1139  1246 0.76 -
DkoeB00004606-RA     -           1944 23111at7147          -            593     9e-68  228.7   2.0   5   5   4.8e-10   5.2e-07   28.1   0.0   487   585  1426  1523  1367  1529 0.82 -
DkoeB00011372-RA     -           1870 23111at7147          -            593   5.7e-14   51.1   0.2   1   6       3.9   4.2e+03   -4.6   8.4   471   519    20    64     3   100 0.41 -
DkoeB00011372-RA     -           1870 23111at7147          -            593   5.7e-14   51.1   0.2   2   6       0.8   8.6e+02   -2.3   7.2   463   531   425   495   361   502 0.51 -
