#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
DkoeB00001063-RA     -           2072 2687at7147           -           1243         0 2293.1  87.5   1  10   1.8e-52     5e-49  166.4   0.1     1    95     4   116     4   126 0.93 -
DkoeB00001063-RA     -           2072 2687at7147           -           1243         0 2293.1  87.5   2  10     0.089   2.5e+02   -1.5   5.6    97   149   162   216   150   228 0.51 -
DkoeB00001063-RA     -           2072 2687at7147           -           1243         0 2293.1  87.5   3  10  1.1e-168    3e-165  551.4   3.6   114   385   231   523   227   534 0.95 -
DkoeB00001063-RA     -           2072 2687at7147           -           1243         0 2293.1  87.5   4  10  1.1e-129  3.2e-126  422.1   4.0   384   615   604   862   595   872 0.93 -
DkoeB00001063-RA     -           2072 2687at7147           -           1243         0 2293.1  87.5   5  10     2e-51   5.5e-48  163.0   9.3   612   726   934  1054   883  1075 0.80 -
DkoeB00001063-RA     -           2072 2687at7147           -           1243         0 2293.1  87.5   6  10     3e-06    0.0085   13.3   1.4   722   775  1088  1134  1063  1144 0.64 -
DkoeB00001063-RA     -           2072 2687at7147           -           1243         0 2293.1  87.5   7  10  1.5e-106  4.2e-103  345.5   0.3   734   932  1139  1341  1122  1372 0.90 -
DkoeB00001063-RA     -           2072 2687at7147           -           1243         0 2293.1  87.5   8  10   7.6e-08   0.00021   18.6   2.9   899   960  1355  1419  1344  1422 0.78 -
DkoeB00001063-RA     -           2072 2687at7147           -           1243         0 2293.1  87.5   9  10  1.2e-201  3.4e-198  660.6   0.6   933  1243  1447  1762  1420  1762 0.92 -
DkoeB00001063-RA     -           2072 2687at7147           -           1243         0 2293.1  87.5  10  10      0.97   2.7e+03   -5.0   1.8   736   785  1806  1859  1794  1867 0.60 -
DkoeB00000060-RA     -           1412 2687at7147           -           1243   3.1e-18   64.4   6.8   1   2   0.00061       1.7    5.6   0.1   137   166    42    71    36    77 0.85 -
DkoeB00000060-RA     -           1412 2687at7147           -           1243   3.1e-18   64.4   6.8   2   2   2.6e-20   7.2e-17   59.9   2.9   200   462    81   363    71   373 0.73 -
DkoeB00007983-RA     -           1975 2687at7147           -           1243   4.9e-17   60.4   8.9   1   4     1e-06    0.0028   14.9   0.0    24   160    32   161     3   172 0.85 -
DkoeB00007983-RA     -           1975 2687at7147           -           1243   4.9e-17   60.4   8.9   2   4   5.6e-17   1.6e-13   48.8   0.7   251   445   227   434   186   445 0.78 -
DkoeB00007983-RA     -           1975 2687at7147           -           1243   4.9e-17   60.4   8.9   3   4     0.035        99   -0.2   0.1   996  1013   694   711   688   737 0.79 -
DkoeB00007983-RA     -           1975 2687at7147           -           1243   4.9e-17   60.4   8.9   4   4      0.27   7.5e+02   -3.1   0.2   512   616   749   845   742   861 0.62 -
DkoeB00002538-RA     -           1448 2687at7147           -           1243   1.6e-11   42.2   5.7   1   2         5   1.4e+04   -7.8   4.3   520   539    19    38     5    56 0.41 -
DkoeB00002538-RA     -           1448 2687at7147           -           1243   1.6e-11   42.2   5.7   2   2   5.6e-15   1.6e-11   42.2   5.7   237   364   325   449   281   458 0.88 -
DkoeB00003903-RA     -            602 2687at7147           -           1243       3.5    4.6  12.7   1   3     0.098   2.8e+02   -1.7   5.2   576   629   124   180    65   217 0.70 -
DkoeB00003903-RA     -            602 2687at7147           -           1243       3.5    4.6  12.7   2   3   7.8e-05      0.22    8.6   0.1   974  1017   413   453   408   459 0.87 -
DkoeB00003903-RA     -            602 2687at7147           -           1243       3.5    4.6  12.7   3   3     0.016        46    0.9   0.1   124   187   528   591   495   596 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/2687at7147.hmm
# Target file:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/DkoeB_proteins.fasta
# Option settings: /home/nmoreyra/Software/miniconda3/envs/busco4/bin/hmmsearch --domtblout /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/DkoeB_diptera/run_diptera_odb10/hmmer_output/initial_run_results/2687at7147.out --cpu 1 /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/2687at7147.hmm /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/DkoeB_proteins.fasta 
# Current dir:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10
# Date:            Mon Jan 25 14:09:09 2021
# [ok]
