#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
DkoeB00010091-RA     -            977 15235at7147          -            689         0 1064.2  37.2   1   3  5.9e-176  8.6e-174  579.4   1.5     5   299    34   351    27   361 0.94 -
DkoeB00010091-RA     -            977 15235at7147          -            689         0 1064.2  37.2   2   3   2.7e-80     4e-78  263.2   1.7   296   486   424   650   414   666 0.84 -
DkoeB00010091-RA     -            977 15235at7147          -            689         0 1064.2  37.2   3   3   5.1e-67   7.3e-65  219.3  19.3   483   688   669   969   659   970 0.78 -
DkoeB00004468-RA     -            784 15235at7147          -            689   8.2e-26   90.3  31.6   1   4   1.8e-14   2.6e-12   45.7   3.2   100   291    42   232    34   234 0.85 -
DkoeB00004468-RA     -            784 15235at7147          -            689   8.2e-26   90.3  31.6   2   4    0.0014       0.2    9.7   0.1    86   126   244   286   235   287 0.83 -
DkoeB00004468-RA     -            784 15235at7147          -            689   8.2e-26   90.3  31.6   3   4   2.2e-05    0.0032   15.6   0.1    80   128   284   332   280   375 0.88 -
DkoeB00004468-RA     -            784 15235at7147          -            689   8.2e-26   90.3  31.6   4   4   1.9e-09   2.8e-07   29.0  11.6   632   684   729   781   720   784 0.88 -
DkoeB00005744-RA     -            430 15235at7147          -            689   9.5e-21   73.5   3.9   1   3   0.00095      0.14   10.2   0.0   171   214   179   222   168   227 0.89 -
DkoeB00005744-RA     -            430 15235at7147          -            689   9.5e-21   73.5   3.9   2   3   1.1e-14   1.6e-12   46.4   1.6    82   204   228   352   223   359 0.93 -
DkoeB00005744-RA     -            430 15235at7147          -            689   9.5e-21   73.5   3.9   3   3   2.4e-05    0.0034   15.5   0.0   258   304   376   423   369   429 0.80 -
DkoeB00000947-RA     -            358 15235at7147          -            689   1.1e-19   70.1   3.3   1   2   5.3e-06   0.00077   17.7   0.1    77   181    61   161    41   163 0.84 -
