#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Dbrb04527-RA         -           1292 8176at7147           -           1054         0 1775.7  11.4   1   4   1.4e-53   1.1e-50  172.1   0.5    11   163    36   229    30   239 0.84 -
Dbrb04527-RA         -           1292 8176at7147           -           1054         0 1775.7  11.4   2   4   7.9e-05     0.064   10.7   1.1   156   177   246   270   232   271 0.80 -
Dbrb04527-RA         -           1292 8176at7147           -           1054         0 1775.7  11.4   3   4   6.5e-25   5.3e-22   77.2   0.0   176   238   295   363   289   371 0.89 -
Dbrb04527-RA         -           1292 8176at7147           -           1054         0 1775.7  11.4   4   4         0         0 1520.2   0.0   244  1054   426  1291   399  1291 0.94 -
Dbrb14755-RA         -            934 8176at7147           -           1054  1.6e-175  585.5   1.9   1   1  4.1e-177  3.3e-174  581.1   1.9   255  1052   130   915   105   917 0.88 -
Dbrb02334-RA         -           1376 8176at7147           -           1054  9.7e-165  549.8   0.0   1   1  2.6e-167  2.1e-164  548.7   0.0   254  1030   363  1120   351  1143 0.86 -
Dbrb10863-RA         -            959 8176at7147           -           1054  4.7e-124  415.1   4.7   1   2   3.2e-66   2.6e-63  214.0   0.4   266   493   179   404   174   415 0.93 -
Dbrb10863-RA         -            959 8176at7147           -           1054  4.7e-124  415.1   4.7   2   2   7.6e-63   6.1e-60  202.8   0.4   537   911   414   796   405   870 0.82 -
Dbrb12739-RA         -            893 8176at7147           -           1054  6.4e-123  411.3   0.0   1   2   1.5e-54   1.2e-51  175.3   0.0   256   460   234   435   216   447 0.92 -
Dbrb12739-RA         -            893 8176at7147           -           1054  6.4e-123  411.3   0.0   2   2   4.1e-72   3.3e-69  233.5   0.0   559   864   460   779   440   799 0.89 -
Dbrb00316-RA         -           1277 8176at7147           -           1054  2.4e-118  396.2   0.1   1   3     5e-53     4e-50  170.3   0.1   258   462   600   798   594   812 0.94 -
Dbrb00316-RA         -           1277 8176at7147           -           1054  2.4e-118  396.2   0.1   2   3   4.9e-67     4e-64  216.7   0.0   559   860   821  1141   802  1150 0.89 -
Dbrb00316-RA         -           1277 8176at7147           -           1054  2.4e-118  396.2   0.1   3   3    0.0031       2.5    5.5   0.0   932   985  1188  1238  1166  1241 0.81 -
Dbrb00938-RA         -            730 8176at7147           -           1054  3.4e-118  395.7   0.0   1   2     4e-59   3.2e-56  190.5   0.0   258   460    60   257    52   268 0.96 -
Dbrb00938-RA         -            730 8176at7147           -           1054  3.4e-118  395.7   0.0   2   2   3.5e-62   2.8e-59  200.6   0.0   558   859   282   600   260   696 0.89 -
Dbrb04487-RA         -           1155 8176at7147           -           1054  3.4e-114  382.5   0.0   1   2   2.3e-48   1.8e-45  154.9   0.1   259   458   131   347   109   352 0.86 -
Dbrb04487-RA         -           1155 8176at7147           -           1054  3.4e-114  382.5   0.0   2   2   1.4e-69   1.1e-66  225.1   0.0   547   863   382   709   370   714 0.89 -
Dbrb13226-RA         -            684 8176at7147           -           1054   2.5e-99  333.2   0.0   1   3   2.7e-52   2.2e-49  167.9   0.0   259   474    36   254    17   265 0.88 -
Dbrb13226-RA         -            684 8176at7147           -           1054   2.5e-99  333.2   0.0   2   3   1.5e-50   1.2e-47  162.1   0.0   558   860   266   579   253   589 0.87 -
Dbrb13226-RA         -            684 8176at7147           -           1054   2.5e-99  333.2   0.0   3   3      0.27   2.2e+02   -1.0   0.0   933   971   628   664   619   669 0.82 -
Dbrb07727-RA         -            712 8176at7147           -           1054   5.8e-97  325.4   0.4   1   2   2.6e-46   2.1e-43  148.1   0.3   252   461    70   277    41   291 0.88 -
Dbrb07727-RA         -            712 8176at7147           -           1054   5.8e-97  325.4   0.4   2   2   1.5e-54   1.2e-51  175.4   0.0   552   971   295   695   281   701 0.88 -
Dbrb08619-RA         -           1287 8176at7147           -           1054   6.2e-87  292.2   0.4   1   2   1.9e-40   1.5e-37  128.7   0.2   303   462     5   167     3   177 0.88 -
Dbrb08619-RA         -           1287 8176at7147           -           1054   6.2e-87  292.2   0.4   2   2   2.1e-50   1.7e-47  161.6   0.0   557   850   219   541   213   590 0.83 -
Dbrb10848-RA         -            534 8176at7147           -           1054   1.7e-72  244.4   0.0   1   2     6e-06    0.0048   14.4   0.0   433   465     2    34     1    42 0.86 -
Dbrb10848-RA         -            534 8176at7147           -           1054   1.7e-72  244.4   0.0   2   2   1.2e-70   9.8e-68  228.6   0.0   543   863    37   368    31   373 0.92 -
Dbrb04500-RA         -           1228 8176at7147           -           1054   2.7e-70  237.1   0.7   1   2   8.4e-40   6.8e-37  126.5   0.8   259   463   308   513   274   557 0.84 -
Dbrb04500-RA         -           1228 8176at7147           -           1054   2.7e-70  237.1   0.7   2   2   3.1e-34   2.5e-31  108.1   0.0   587   791   671   889   658   897 0.85 -
Dbrb10846-RA         -            738 8176at7147           -           1054   3.2e-35  121.0   0.3   1   1   5.6e-38   4.5e-35  120.5   0.3   261   417   532   682   503   697 0.92 -
Dbrb01085-RA         -            502 8176at7147           -           1054     5e-22   77.3   0.2   1   1   8.9e-25   7.2e-22   76.8   0.2   276   466   145   334   130   362 0.92 -
Dbrb01083-RA         -            703 8176at7147           -           1054   2.6e-21   74.9   1.2   1   1   6.1e-24   4.9e-21   74.0   1.2   564   983     2   439     1   496 0.71 -
Dbrb08617-RA         -            173 8176at7147           -           1054     1e-09   36.5   0.0   1   1   1.5e-12   1.2e-09   36.3   0.0   242   304    86   150    45   158 0.80 -
Dbrb02513-RA         -            177 8176at7147           -           1054      0.01   13.4   0.0   1   1   1.4e-05     0.011   13.2   0.0   150   188    88   128    48   138 0.68 -
Dbrb05493-RA         -            951 8176at7147           -           1054      0.13    9.7   0.1   1   2      0.18   1.5e+02   -0.4   0.0   374   449   368   446   360   466 0.74 -
Dbrb05493-RA         -            951 8176at7147           -           1054      0.13    9.7   0.1   2   2   0.00072      0.58    7.6   0.1   541   637   470   563   450   571 0.74 -
Dbrb05143-RA         -            337 8176at7147           -           1054      0.22    8.9   7.3   1   2   9.7e-05     0.078   10.4   2.1   162   191    25    54    11    58 0.71 -
Dbrb05143-RA         -            337 8176at7147           -           1054      0.22    8.9   7.3   2   2     0.052        42    1.4   1.0   156   177    54    78    47    96 0.78 -
Dbrb04237-RA         -            386 8176at7147           -           1054       0.5    7.8   1.9   1   3     0.014        11    3.3   0.1   160   177    23    42    12    45 0.77 -
Dbrb04237-RA         -            386 8176at7147           -           1054       0.5    7.8   1.9   2   3      0.42   3.4e+02   -1.6   0.0   800   830   226   256   207   262 0.79 -
Dbrb04237-RA         -            386 8176at7147           -           1054       0.5    7.8   1.9   3   3     0.022        18    2.6   0.1   160   178   304   326   281   349 0.75 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/8176at7147.hmm
# Target file:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbrb_proteins.fasta
# Option settings: /home/nmoreyra/Software/miniconda3/envs/busco4/bin/hmmsearch --domtblout /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/Dbrb_diptera/run_diptera_odb10/hmmer_output/initial_run_results/8176at7147.out --cpu 1 /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/8176at7147.hmm /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbrb_proteins.fasta 
# Current dir:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10
# Date:            Mon Jan 25 13:14:04 2021
# [ok]
