#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Dbrb03204-RA         -           1222 16573at7147          -            729         0 1205.1  25.2   1   3  1.2e-134  1.2e-131  440.1   3.3     1   303   218   590   218   597 0.86 -
Dbrb03204-RA         -           1222 16573at7147          -            729         0 1205.1  25.2   2   3  1.7e-213  1.7e-210  700.7   6.6   300   668   611  1007   602  1043 0.94 -
Dbrb03204-RA         -           1222 16573at7147          -            729         0 1205.1  25.2   3   3   8.3e-24   8.3e-21   73.6   1.0   657   724  1051  1125  1030  1130 0.84 -
Dbrb15674-RA         -            794 16573at7147          -            729   3.1e-81  273.4   7.5   1   3   3.1e-84   3.1e-81  273.4   7.5   299   642    51   406    19   482 0.80 -
Dbrb15674-RA         -            794 16573at7147          -            729   3.1e-81  273.4   7.5   2   3     0.057        57    1.4   9.6   629   717   483   570   421   582 0.75 -
Dbrb15674-RA         -            794 16573at7147          -            729   3.1e-81  273.4   7.5   3   3      0.39   3.9e+02   -1.3  14.0   583   705   641   767   603   782 0.66 -
Dbrb07806-RA         -           1362 16573at7147          -            729   3.4e-57  193.9   2.6   1   1   5.3e-60   5.3e-57  193.3   1.7   331   631   727  1048   719  1093 0.85 -
Dbrb00267-RA         -            609 16573at7147          -            729     6e-49  166.6   2.3   1   1   1.1e-51     1e-48  165.8   2.3   331   599    93   370    74   421 0.89 -
Dbrb09493-RA         -            803 16573at7147          -            729     4e-29  101.1   0.8   1   1   6.3e-32   6.2e-29  100.5   0.8   332   559   144   379   134   388 0.84 -
Dbrb03985-RA         -           1302 16573at7147          -            729   7.2e-29  100.3   1.7   1   1   1.3e-31   1.3e-28   99.4   1.7   346   564   455   680   426   804 0.80 -
Dbrb09514-RA         -            323 16573at7147          -            729   1.2e-20   73.1   0.2   1   1   1.4e-23   1.4e-20   72.8   0.2   344   557    61   270    43   296 0.78 -
Dbrb06581-RA         -           3138 16573at7147          -            729   3.8e-18   64.8   0.0   1   2   3.8e-21   3.8e-18   64.8   0.0   311   556   187   453   166   502 0.81 -
Dbrb06581-RA         -           3138 16573at7147          -            729   3.8e-18   64.8   0.0   2   2       3.1   3.1e+03   -4.3   3.1   559   647  1706  1789  1699  1830 0.65 -
Dbrb04709-RA         -            834 16573at7147          -            729   4.4e-09   34.8   0.3   1   1   7.4e-12   7.4e-09   34.1   0.3   353   566   446   659   426   693 0.82 -
Dbrb02351-RA         -           1140 16573at7147          -            729   9.2e-07   27.2   0.1   1   1   1.7e-09   1.7e-06   26.3   0.1   391   463   297   371   273   441 0.78 -
Dbrb12625-RA         -            718 16573at7147          -            729   4.6e-05   21.6   2.4   1   1   6.6e-08   6.6e-05   21.1   2.4   390   554   465   634   448   657 0.76 -
Dbrb13419-RA         -            707 16573at7147          -            729   0.00011   20.3   0.7   1   1   1.7e-07   0.00017   19.7   0.7   389   517   432   560   420   617 0.77 -
Dbrb07345-RA         -            621 16573at7147          -            729    0.0049   14.9   0.1   1   1   8.5e-06    0.0084   14.1   0.1   440   557   181   301   161   357 0.74 -
Dbrb08024-RA         -            554 16573at7147          -            729    0.0056   14.7   3.7   1   1     1e-05      0.01   13.8   3.7   481   586   423   534   405   541 0.79 -
Dbrb12239-RA         -            200 16573at7147          -            729     0.048   11.6   0.5   1   1   5.7e-05     0.057   11.3   0.5   659   723    32    96    17   100 0.81 -
Dbrb10804-RA         -            838 16573at7147          -            729       3.3    5.5   7.6   1   1    0.0057       5.7    4.7   7.6   605   680   574   651   558   688 0.67 -
Dbrb09162-RA         -            655 16573at7147          -            729       7.4    4.3   7.6   1   2    0.0018       1.7    6.4   0.1   391   446   158   211   151   221 0.87 -
Dbrb09162-RA         -            655 16573at7147          -            729       7.4    4.3   7.6   2   2      0.39   3.9e+02   -1.4   4.4   488   567   306   390   292   408 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/16573at7147.hmm
# Target file:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbrb_proteins.fasta
# Option settings: /home/nmoreyra/Software/miniconda3/envs/busco4/bin/hmmsearch --domtblout /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/Dbrb_diptera/run_diptera_odb10/hmmer_output/initial_run_results/16573at7147.out --cpu 1 /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/16573at7147.hmm /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbrb_proteins.fasta 
# Current dir:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10
# Date:            Mon Jan 25 13:04:59 2021
# [ok]
