#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Dbrb04823-RA         -            827 16926at7147          -            674         0 1312.1   7.9   1   3         0         0 1312.1   7.9     1   633     9   676     9   694 0.95 -
Dbrb04823-RA         -            827 16926at7147          -            674         0 1312.1   7.9   2   3      0.41     7e+02   -1.9   0.0   623   635   711   723   704   731 0.85 -
Dbrb04823-RA         -            827 16926at7147          -            674         0 1312.1   7.9   3   3       0.3   5.2e+02   -1.4   0.0   630   660   752   792   730   799 0.69 -
Dbrb05888-RA         -            885 16926at7147          -            674  6.7e-110  368.3   1.2   1   1  8.1e-112  1.4e-108  364.0   1.2    11   600   190   770   177   803 0.85 -
Dbrb03386-RA         -            720 16926at7147          -            674  3.2e-108  362.8   3.6   1   3      0.57   9.7e+02   -2.3   0.0     6    84    18   103    13   122 0.66 -
Dbrb03386-RA         -            720 16926at7147          -            674  3.2e-108  362.8   3.6   2   3  6.6e-104  1.1e-100  337.8   0.1    80   486   132   543   123   549 0.88 -
Dbrb03386-RA         -            720 16926at7147          -            674  3.2e-108  362.8   3.6   3   3   1.8e-09   3.1e-06   25.8   0.2   519   592   549   624   543   663 0.78 -
Dbrb07872-RA         -            734 16926at7147          -            674  4.2e-101  339.3   2.1   1   2   6.7e-98   1.1e-94  318.0   0.1    96   488   132   542    86   553 0.86 -
Dbrb07872-RA         -            734 16926at7147          -            674  4.2e-101  339.3   2.1   2   2   8.8e-08   0.00015   20.2   0.1   524   590   554   629   547   654 0.78 -
Dbrb05335-RA         -            820 16926at7147          -            674     8e-93  311.9   4.8   1   3   1.6e-15   2.6e-12   45.8   0.2     5   236    22   253    19   259 0.78 -
Dbrb05335-RA         -            820 16926at7147          -            674     8e-93  311.9   4.8   2   3   8.7e-76   1.5e-72  244.9   0.3   266   485   329   549   309   557 0.95 -
Dbrb05335-RA         -            820 16926at7147          -            674     8e-93  311.9   4.8   3   3   2.6e-08   4.4e-05   21.9   0.0   522   590   557   629   547   644 0.85 -
Dbrb01626-RA         -            863 16926at7147          -            674   1.1e-91  308.1   0.8   1   2   1.5e-86   2.5e-83  280.5   0.1    91   493   267   678   192   682 0.83 -
Dbrb01626-RA         -            863 16926at7147          -            674   1.1e-91  308.1   0.8   2   2   8.2e-10   1.4e-06   26.9   0.0   522   592   679   751   669   763 0.88 -
Dbrb06482-RA         -            757 16926at7147          -            674   2.7e-27   95.3   0.3   1   2   3.2e-30   5.4e-27   94.4   0.1   198   489   351   639   250   662 0.83 -
Dbrb06482-RA         -            757 16926at7147          -            674   2.7e-27   95.3   0.3   2   2       1.8   3.1e+03   -4.0   0.0   527   558   709   741   679   750 0.76 -
Dbrb11802-RA         -            901 16926at7147          -            674   1.6e-05   23.4   0.0   1   1   1.4e-08   2.4e-05   22.8   0.0   369   437   686   754   682   787 0.93 -
Dbrb15084-RA         -            500 16926at7147          -            674    0.0065   14.8   0.0   1   1   5.6e-06    0.0095   14.2   0.0   376   440   279   344   264   372 0.89 -
Dbrb18061-RA         -            500 16926at7147          -            674    0.0066   14.7   0.0   1   1   5.6e-06    0.0095   14.2   0.0   376   440   279   344   264   372 0.89 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/16926at7147.hmm
# Target file:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbrb_proteins.fasta
# Option settings: /home/nmoreyra/Software/miniconda3/envs/busco4/bin/hmmsearch --domtblout /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/Dbrb_diptera/run_diptera_odb10/hmmer_output/initial_run_results/16926at7147.out --cpu 1 /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/16926at7147.hmm /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbrb_proteins.fasta 
# Current dir:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10
# Date:            Mon Jan 25 13:06:49 2021
# [ok]
