#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Dbrb01022-RA         -           1196 7218at7147           -            933         0 1334.8  26.1   1   4  9.4e-183  3.2e-179  597.8   4.0   114   477     4   438     1   448 0.89 -
Dbrb01022-RA         -           1196 7218at7147           -            933         0 1334.8  26.1   2   4  8.1e-215  2.8e-211  703.9   2.0   473   885   512   979   495   997 0.89 -
Dbrb01022-RA         -           1196 7218at7147           -            933         0 1334.8  26.1   3   4   2.1e-10   7.1e-07   27.4   0.3   885   909  1021  1045  1011  1051 0.91 -
Dbrb01022-RA         -           1196 7218at7147           -            933         0 1334.8  26.1   4   4   6.3e-07    0.0021   15.9   0.5   906   933  1153  1187  1146  1187 0.81 -
Dbrb10774-RA         -           1219 7218at7147           -            933   1.7e-31  108.9  22.0   1   3    0.0061        21    2.7   0.0    11    87   316   391   307   399 0.90 -
Dbrb10774-RA         -           1219 7218at7147           -            933   1.7e-31  108.9  22.0   2   3   4.6e-22   1.6e-18   66.0   5.7   316   481   597   781   563   813 0.74 -
Dbrb10774-RA         -           1219 7218at7147           -            933   1.7e-31  108.9  22.0   3   3     3e-14     1e-10   40.2  12.4   708   874  1013  1205   996  1217 0.70 -
Dbrb15294-RA         -           1170 7218at7147           -            933   8.5e-18   63.6  19.1   1   2   6.1e-20   2.1e-16   59.0   1.0   311   475   509   692   451   719 0.74 -
Dbrb15294-RA         -           1170 7218at7147           -            933   8.5e-18   63.6  19.1   2   2   5.8e-05       0.2    9.4  11.1   720   849   973  1121   910  1134 0.65 -
Dbrb00302-RA         -           1282 7218at7147           -            933   0.00034   18.6   6.7   1   1   1.7e-07   0.00059   17.7   6.7   321   463   372   527   361   543 0.72 -
Dbrb05707-RA         -            233 7218at7147           -            933     0.056   11.2   1.6   1   1   2.1e-05     0.071   10.9   1.6   791   927    13   147    10   152 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/7218at7147.hmm
# Target file:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbrb_proteins.fasta
# Option settings: /home/nmoreyra/Software/miniconda3/envs/busco4/bin/hmmsearch --domtblout /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/Dbrb_diptera/run_diptera_odb10/hmmer_output/initial_run_results/7218at7147.out --cpu 1 /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/7218at7147.hmm /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbrb_proteins.fasta 
# Current dir:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10
# Date:            Mon Jan 25 13:12:33 2021
# [ok]
