#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Dbrb11309-RA         -           1020 11041at7147          -            514  1.5e-301 1000.1  34.7   1   1    4e-304  1.1e-300  997.2  34.7    15   512   139   703   126   705 0.93 -
Dbrb06077-RA         -           1584 11041at7147          -            514  6.2e-119  397.6  14.5   1   1  4.5e-122  1.3e-118  396.6  14.5    16   471   444   906   437   923 0.87 -
Dbrb08931-RA         -            379 11041at7147          -            514   5.5e-30  104.1  25.3   1   1   2.4e-33   6.9e-30  103.8  25.3   159   380    20   237    11   332 0.84 -
Dbrb18388-RA         -            333 11041at7147          -            514   2.5e-13   49.2  22.6   1   1   1.4e-16   3.9e-13   48.5  22.6   176   359    94   270    67   277 0.78 -
Dbrb11013-RA         -           1277 11041at7147          -            514   1.2e-11   43.6  20.5   1   2   4.2e-15   1.2e-11   43.6  20.5   175   363   395   583   383   597 0.74 -
Dbrb11013-RA         -           1277 11041at7147          -            514   1.2e-11   43.6  20.5   2   2         6   1.7e+04   -7.4   6.1   275   315   701   740   600   812 0.65 -
Dbrb05910-RA         -           1668 11041at7147          -            514   1.3e-11   43.5  27.0   1   2   4.6e-15   1.3e-11   43.5  27.0   177   371   419   607   392   638 0.74 -
Dbrb05910-RA         -           1668 11041at7147          -            514   1.3e-11   43.5  27.0   2   2      0.77   2.2e+03   -3.4   0.0   397   430  1104  1141  1097  1151 0.75 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/11041at7147.hmm
# Target file:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbrb_proteins.fasta
# Option settings: /home/nmoreyra/Software/miniconda3/envs/busco4/bin/hmmsearch --domtblout /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/Dbrb_diptera/run_diptera_odb10/hmmer_output/initial_run_results/11041at7147.out --cpu 1 /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/11041at7147.hmm /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbrb_proteins.fasta 
# Current dir:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10
# Date:            Mon Jan 25 13:04:28 2021
# [ok]
