#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Dbrb00788-RA         -            786 24802at7147          -            590         0 1063.9  57.7   1   4     3e-31     1e-28   99.9  12.3     1    90     8   124     8   128 0.85 -
Dbrb00788-RA         -            786 24802at7147          -            590         0 1063.9  57.7   2   4    5e-284  1.7e-281  934.6   8.9    58   526   125   611   123   634 0.95 -
Dbrb00788-RA         -            786 24802at7147          -            590         0 1063.9  57.7   3   4   1.3e-12   4.6e-10   38.3   8.3   506   558   650   702   645   717 0.85 -
Dbrb00788-RA         -            786 24802at7147          -            590         0 1063.9  57.7   4   4      0.01       3.5    5.7   6.0   555   590   724   778   712   778 0.74 -
Dbrb07101-RA         -            516 24802at7147          -            590   3.1e-85  286.5   0.1   1   1   1.2e-87   4.3e-85  286.1   0.1    68   435    37   407    26   421 0.88 -
Dbrb13929-RA         -            448 24802at7147          -            590   3.7e-85  286.3   1.5   1   1   1.3e-87   4.4e-85  286.0   1.5    91   502     4   422     1   447 0.85 -
Dbrb11938-RA         -            811 24802at7147          -            590     1e-80  271.6   0.0   1   1   4.2e-83   1.4e-80  271.1   0.0    92   442   301   656   294   745 0.88 -
Dbrb12056-RA         -            636 24802at7147          -            590   5.2e-77  259.4   0.0   1   1   2.1e-79   7.1e-77  258.9   0.0    90   445   195   557   189   564 0.93 -
Dbrb02117-RA         -            521 24802at7147          -            590   6.1e-74  249.3   1.8   1   1   2.1e-76   7.3e-74  249.0   1.8    90   580     6   513     1   521 0.76 -
Dbrb11518-RA         -            511 24802at7147          -            590   6.1e-72  242.7   0.1   1   1   2.4e-74   8.3e-72  242.2   0.1    90   444    96   459    78   462 0.91 -
Dbrb14118-RA         -            667 24802at7147          -            590   5.9e-70  236.1   0.0   1   1   2.3e-72     8e-70  235.7   0.0    93   435   135   479   128   503 0.92 -
Dbrb15361-RA         -            799 24802at7147          -            590   1.2e-67  228.5   0.0   1   1   6.6e-69   2.3e-66  224.3   0.0    89   447   288   674   284   687 0.87 -
Dbrb06006-RA         -            677 24802at7147          -            590   4.3e-66  223.3   0.0   1   1   1.3e-68   4.3e-66  223.3   0.0    97   425   189   528   148   540 0.92 -
Dbrb09256-RA         -            687 24802at7147          -            590   8.6e-66  222.3   0.0   1   1   3.5e-68   1.2e-65  221.9   0.0   102   445   291   644   265   671 0.88 -
Dbrb03443-RA         -            785 24802at7147          -            590   1.3e-65  221.8   0.1   1   1   5.3e-68   1.8e-65  221.3   0.1   102   444   154   507   143   525 0.87 -
Dbrb03158-RA         -            614 24802at7147          -            590   1.2e-64  218.6   0.0   1   1   4.5e-67   1.6e-64  218.2   0.0   101   443   123   478    82   497 0.87 -
Dbrb11084-RA         -            403 24802at7147          -            590   2.5e-63  214.2   1.2   1   1   9.5e-66   3.3e-63  213.8   1.2    91   443    30   385    24   399 0.94 -
Dbrb08367-RA         -            470 24802at7147          -            590   3.4e-63  213.8   6.0   1   1   1.7e-65     6e-63  213.0   6.0    24   443    25   452     6   466 0.86 -
Dbrb08867-RA         -            619 24802at7147          -            590   1.1e-62  212.1   0.2   1   2         5   1.7e+03   -3.2   2.2   494   537    70   113    25   130 0.64 -
Dbrb08867-RA         -            619 24802at7147          -            590   1.1e-62  212.1   0.2   2   2   3.2e-65   1.1e-62  212.1   0.2    90   438   176   540   150   561 0.88 -
Dbrb05493-RA         -            951 24802at7147          -            590   1.8e-61  208.1   0.0   1   1   8.4e-64   2.9e-61  207.4   0.0    92   431   237   592   186   608 0.84 -
Dbrb10659-RA         -           1223 24802at7147          -            590   1.9e-60  204.7   0.2   1   1   5.4e-63   1.9e-60  204.7   0.2    88   491   533   949   508  1045 0.82 -
Dbrb05177-RA         -            801 24802at7147          -            590   2.1e-60  204.6   0.0   1   1   6.1e-63   2.1e-60  204.6   0.0    72   428    44   425    22   469 0.81 -
Dbrb06884-RA         -            424 24802at7147          -            590   2.6e-60  204.3   0.3   1   1   9.3e-63   3.2e-60  203.9   0.3    93   443    43   401    16   419 0.90 -
Dbrb07167-RA         -            837 24802at7147          -            590   7.7e-60  202.7   0.2   1   3       4.1   1.4e+03   -2.9   3.2   477   533   137   198   126   217 0.48 -
Dbrb07167-RA         -            837 24802at7147          -            590   7.7e-60  202.7   0.2   2   3   3.7e-30   1.3e-27   96.3   0.5   101   256   419   587   358   594 0.84 -
Dbrb07167-RA         -            837 24802at7147          -            590   7.7e-60  202.7   0.2   3   3   3.4e-35   1.2e-32  113.0   0.0   256   445   612   799   595   821 0.85 -
Dbrb00986-RA         -            908 24802at7147          -            590   3.4e-59  200.6  12.9   1   2   8.9e-14   3.1e-11   42.2   0.0    88   151   213   277   194   282 0.92 -
Dbrb00986-RA         -            908 24802at7147          -            590   3.4e-59  200.6  12.9   2   2   2.1e-49   7.1e-47  159.9   0.1   157   443   348   666   337   724 0.75 -
Dbrb09901-RA         -            596 24802at7147          -            590   3.5e-58  197.2   0.0   1   1   1.4e-60     5e-58  196.7   0.0   101   524   136   576   117   595 0.83 -
Dbrb08651-RA         -           1058 24802at7147          -            590   7.9e-57  192.8   0.0   1   3   2.4e-45   8.2e-43  146.5   0.0    79   288   276   492   228   500 0.89 -
Dbrb08651-RA         -           1058 24802at7147          -            590   7.9e-57  192.8   0.0   2   3   3.6e-17   1.2e-14   53.4   0.0   329   431   512   614   493   626 0.92 -
Dbrb08651-RA         -           1058 24802at7147          -            590   7.9e-57  192.8   0.0   3   3       5.1   1.8e+03   -3.2   3.0   452   510   782   841   773   915 0.69 -
Dbrb16255-RA         -            910 24802at7147          -            590   3.7e-54  183.9   2.8   1   3       1.6   5.5e+02   -1.5   5.7   417   541    87   197    69   256 0.52 -
Dbrb16255-RA         -            910 24802at7147          -            590   3.7e-54  183.9   2.8   2   3   1.5e-36   5.3e-34  117.4   0.0   109   291   283   487   269   498 0.85 -
Dbrb16255-RA         -            910 24802at7147          -            590   3.7e-54  183.9   2.8   3   3   1.5e-19   5.1e-17   61.3   0.0   350   496   613   753   610   768 0.83 -
