#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Dbrb09580-RA         -           2230 1424at7147           -           1441         0 1472.6 105.3   1  11      0.04        40    1.3   0.2    10    33    41    64    36    70 0.84 -
Dbrb09580-RA         -           2230 1424at7147           -           1441         0 1472.6 105.3   2  11    0.0078       7.8    3.6   0.7    29    69   116   155   103   163 0.77 -
Dbrb09580-RA         -           2230 1424at7147           -           1441         0 1472.6 105.3   3  11      0.27   2.7e+02   -1.5   0.2    47   103   170   227   165   281 0.64 -
Dbrb09580-RA         -           2230 1424at7147           -           1441         0 1472.6 105.3   4  11   0.00029      0.29    8.4   2.0    82   163   302   388   292   390 0.70 -
Dbrb09580-RA         -           2230 1424at7147           -           1441         0 1472.6 105.3   5  11   4.3e-22   4.3e-19   67.4   0.3   163   265   423   556   420   562 0.79 -
Dbrb09580-RA         -           2230 1424at7147           -           1441         0 1472.6 105.3   6  11   1.5e-59   1.5e-56  191.5   9.7   259   414   588   765   578   773 0.87 -
Dbrb09580-RA         -           2230 1424at7147           -           1441         0 1472.6 105.3   7  11   1.8e-05     0.018   12.4   0.3   413   455   788   839   785   844 0.80 -
Dbrb09580-RA         -           2230 1424at7147           -           1441         0 1472.6 105.3   8  11   5.5e-17   5.4e-14   50.5   0.2   445   513   862   945   850   950 0.82 -
Dbrb09580-RA         -           2230 1424at7147           -           1441         0 1472.6 105.3   9  11   3.4e-44   3.4e-41  140.7   1.9   541   727  1079  1319  1066  1329 0.76 -
Dbrb09580-RA         -           2230 1424at7147           -           1441         0 1472.6 105.3  10  11  1.1e-143  1.1e-140  470.4  12.8   728  1023  1344  1691  1335  1699 0.87 -
Dbrb09580-RA         -           2230 1424at7147           -           1441         0 1472.6 105.3  11  11  6.7e-172  6.7e-169  563.9  14.1  1008  1440  1703  2220  1692  2221 0.88 -
Dbrb04413-RA         -            300 1424at7147           -           1441     2e-19   68.5   4.6   1   1   2.7e-22   2.7e-19   68.1   4.6   784   849   148   212   141   217 0.93 -
Dbrb04473-RA         -            763 1424at7147           -           1441   3.5e-18   64.4  16.7   1   2   4.3e-14   4.3e-11   40.9   3.9   784   852   474   542   469   551 0.90 -
Dbrb04473-RA         -            763 1424at7147           -           1441   3.5e-18   64.4  16.7   2   2   1.9e-10   1.9e-07   28.8   4.9   807   845   658   696   657   721 0.94 -
Dbrb01509-RA         -           1406 1424at7147           -           1441   1.4e-14   52.4   7.7   1   1   2.3e-17   2.3e-14   51.8   7.7   785   850   570   633   567   642 0.93 -
Dbrb11100-RA         -           3504 1424at7147           -           1441     3e-13   48.1   7.0   1   1   5.3e-16   5.3e-13   47.2   7.0   783   849  3433  3498  3427  3502 0.96 -
Dbrb09240-RA         -           1099 1424at7147           -           1441   9.4e-13   46.4   3.2   1   1     2e-15     2e-12   45.4   3.2   784   848  1005  1068  1002  1077 0.94 -
Dbrb06086-RA         -           1103 1424at7147           -           1441   6.3e-12   43.7   1.5   1   2       6.1     6e+03   -6.0   2.2   520   578   938   996   929  1003 0.75 -
Dbrb06086-RA         -           1103 1424at7147           -           1441   6.3e-12   43.7   1.5   2   2   6.3e-15   6.3e-12   43.7   1.5   785   848  1036  1100  1017  1103 0.89 -
Dbrb07292-RA         -            747 1424at7147           -           1441   1.7e-11   42.3   3.1   1   2   1.7e-14   1.7e-11   42.3   3.1   789   850   159   219   155   259 0.87 -
Dbrb07292-RA         -            747 1424at7147           -           1441   1.7e-11   42.3   3.1   2   2       5.5   5.5e+03   -5.8   5.3    53   101   457   503   408   524 0.54 -
Dbrb12626-RA         -            408 1424at7147           -           1441   1.6e-10   39.0   3.9   1   1   2.1e-13   2.1e-10   38.6   3.9   806   852   317   363   294   373 0.93 -
Dbrb05053-RA         -           1213 1424at7147           -           1441     1e-07   29.7   4.9   1   1   1.6e-10   1.6e-07   29.1   4.9   784   850  1097  1162  1092  1170 0.91 -
Dbrb08109-RA         -           1101 1424at7147           -           1441   1.2e-07   29.4   0.8   1   1   1.9e-10   1.8e-07   28.9   0.8   778   829  1045  1092  1032  1096 0.81 -
Dbrb01558-RA         -           1816 1424at7147           -           1441   3.9e-07   27.8   8.2   1   1   6.1e-10   6.1e-07   27.1   8.2   783   861   187   264   181   274 0.89 -
Dbrb01420-RA         -            760 1424at7147           -           1441   0.00029   18.3   5.8   1   1   4.7e-07   0.00047   17.6   5.8   784   850   693   757   690   759 0.94 -
Dbrb06603-RA         -           1302 1424at7147           -           1441   0.00054   17.4   0.0   1   1     8e-07    0.0008   16.8   0.0   779   850   534   604   525   654 0.86 -
Dbrb13359-RA         -            502 1424at7147           -           1441    0.0026   15.1   3.1   1   1   3.9e-06    0.0039   14.5   3.1   785   824   176   214   168   222 0.90 -
Dbrb04917-RA         -            426 1424at7147           -           1441      0.26    8.5   0.0   1   1   0.00036      0.36    8.0   0.0   297   341    18    62    16    69 0.95 -
Dbrb07264-RA         -            658 1424at7147           -           1441       1.3    6.1   3.1   1   1    0.0023       2.3    5.3   3.1   792   836   376   421   366   427 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/1424at7147.hmm
# Target file:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbrb_proteins.fasta
# Option settings: /home/nmoreyra/Software/miniconda3/envs/busco4/bin/hmmsearch --domtblout /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/Dbrb_diptera/run_diptera_odb10/hmmer_output/initial_run_results/1424at7147.out --cpu 1 /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/1424at7147.hmm /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbrb_proteins.fasta 
# Current dir:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10
# Date:            Mon Jan 25 13:03:09 2021
# [ok]
