#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
FBtr0084408          -           2236 39650at2759          -           1547         0 2126.9  25.7   1   8     5e-33   3.5e-29  100.5   0.2     1   122    40   180    40   186 0.88 -
FBtr0084408          -           2236 39650at2759          -           1547         0 2126.9  25.7   2   8         0         0 1780.9   0.6   115  1044   207  1190   182  1196 0.94 -
FBtr0084408          -           2236 39650at2759          -           1547         0 2126.9  25.7   3   8     0.083   5.8e+02   -3.0   2.5  1049  1069  1270  1290  1264  1313 0.82 -
FBtr0084408          -           2236 39650at2759          -           1547         0 2126.9  25.7   4   8     4e-23   2.8e-19   67.7   0.0  1065  1174  1315  1449  1303  1495 0.83 -
FBtr0084408          -           2236 39650at2759          -           1547         0 2126.9  25.7   5   8   6.2e-19   4.3e-15   53.8   0.0  1238  1342  1628  1765  1567  1805 0.79 -
FBtr0084408          -           2236 39650at2759          -           1547         0 2126.9  25.7   6   8   5.1e-33   3.6e-29  100.5   0.5  1348  1446  1821  1928  1802  1959 0.86 -
FBtr0084408          -           2236 39650at2759          -           1547         0 2126.9  25.7   7   8   9.7e-14   6.7e-10   36.6   0.3  1456  1530  2054  2137  2043  2152 0.86 -
FBtr0084408          -           2236 39650at2759          -           1547         0 2126.9  25.7   8   8      0.11   7.8e+02   -3.4   0.1  1528  1547  2166  2186  2141  2186 0.73 -
FBtr0075522          -           1092 39650at2759          -           1547   2.7e-12   44.5   1.2   1   3    0.0015        11    2.8   0.1    44   151   123   247   106   255 0.61 -
FBtr0075522          -           1092 39650at2759          -           1547   2.7e-12   44.5   1.2   2   3   6.2e-12   4.4e-08   30.6   0.1   159   281   292   407   266   419 0.84 -
FBtr0075522          -           1092 39650at2759          -           1547   2.7e-12   44.5   1.2   3   3   4.7e-05      0.33    7.8   0.0   656   717   666   725   650   728 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Academico/Repositorios/BUSCO2Tree/test_marzo2023/busco_downloads/lineages/eukaryota_odb10/hmms/39650at2759.hmm
# Target file:     /home/nmoreyra/Documents/Academico/Repositorios/BUSCO2Tree/test_marzo2023/00_proteins/Dmel.fasta
# Option settings: hmmsearch --domtblout /home/nmoreyra/Documents/Academico/Repositorios/BUSCO2Tree/test_marzo2023/Results/00_proteins/Dmel/run_eukaryota_odb10/hmmer_output/initial_run_results/39650at2759.out --cpu 1 /home/nmoreyra/Documents/Academico/Repositorios/BUSCO2Tree/test_marzo2023/busco_downloads/lineages/eukaryota_odb10/hmms/39650at2759.hmm /home/nmoreyra/Documents/Academico/Repositorios/BUSCO2Tree/test_marzo2023/00_proteins/Dmel.fasta 
# Current dir:     /home/nmoreyra/Documents/Academico/Repositorios/BUSCO2Tree/test_marzo2023
# Date:            Thu Mar 23 14:23:00 2023
# [ok]
