#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Dbuz12970-RA         -            552 6287at7147           -            929  3.1e-159  531.3  17.2   1   3   2.1e-81   1.5e-78  264.3   0.3     8   210    19   238    13   243 0.88 -
Dbuz12970-RA         -            552 6287at7147           -            929  3.1e-159  531.3  17.2   2   3   1.4e-60     1e-57  195.3   0.2   192   332   248   410   237   439 0.84 -
Dbuz12970-RA         -            552 6287at7147           -            929  3.1e-159  531.3  17.2   3   3   2.2e-25   1.5e-22   78.9   6.2   350   423   463   552   458   552 0.89 -
Dbuz12159-RA         -            336 6287at7147           -            929  6.1e-134  447.6   2.2   1   2   1.1e-61   7.9e-59  199.0   0.4   681   794     8   127     4   132 0.94 -
Dbuz12159-RA         -            336 6287at7147           -            929  6.1e-134  447.6   2.2   2   2   7.6e-77   5.4e-74  249.2   0.1   753   929   130   315   125   315 0.93 -
Dbuz08359-RA         -           2098 6287at7147           -            929  2.6e-105  352.8 112.2   1   9   7.1e-13     5e-10   37.5  68.1   372   805   353   813   349   826 0.67 -
Dbuz08359-RA         -           2098 6287at7147           -            929  2.6e-105  352.8 112.2   2   9   5.3e-18   3.8e-15   54.4   0.0   745   921   801   986   796   992 0.75 -
Dbuz08359-RA         -           2098 6287at7147           -            929  2.6e-105  352.8 112.2   3   9   4.4e-14   3.1e-11   41.5   0.1   714   791  1041  1118   981  1127 0.87 -
Dbuz08359-RA         -           2098 6287at7147           -            929  2.6e-105  352.8 112.2   4   9   2.5e-18   1.8e-15   55.5   0.0   755   921  1125  1294  1118  1301 0.80 -
Dbuz08359-RA         -           2098 6287at7147           -            929  2.6e-105  352.8 112.2   5   9   5.7e-17   4.1e-14   51.0   0.1   719   801  1350  1427  1337  1431 0.90 -
Dbuz08359-RA         -           2098 6287at7147           -            929  2.6e-105  352.8 112.2   6   9   4.3e-22   3.1e-19   68.0   0.0   748   927  1422  1601  1420  1604 0.84 -
Dbuz08359-RA         -           2098 6287at7147           -            929  2.6e-105  352.8 112.2   7   9   3.8e-12   2.7e-09   35.0   0.0   667   790  1593  1727  1592  1729 0.79 -
Dbuz08359-RA         -           2098 6287at7147           -            929  2.6e-105  352.8 112.2   8   9     8e-15   5.7e-12   43.9   0.0   746   915  1726  1902  1725  1925 0.79 -
Dbuz08359-RA         -           2098 6287at7147           -            929  2.6e-105  352.8 112.2   9   9      0.26   1.9e+02   -0.8   0.1   628   710  1905  1993  1892  2003 0.63 -
Dbuz12530-RA         -           1671 6287at7147           -            929   8.6e-84  281.6  64.4   1   9   7.1e-10     5e-07   27.5   0.6   725   792   120   193    93   195 0.73 -
Dbuz12530-RA         -           1671 6287at7147           -            929   8.6e-84  281.6  64.4   2   9   2.1e-18   1.5e-15   55.8   0.0   748   920   192   369   190   372 0.81 -
