#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Dbuz00989-RA         -            933 7673at7147           -            751         0 1173.5  17.3   1   3    1e-117  1.1e-115  386.9   3.9     1   252     1   312     1   316 0.89 -
Dbuz00989-RA         -            933 7673at7147           -            751         0 1173.5  17.3   2   3   4.5e-10   4.9e-08   31.0   1.3   239   299   323   387   320   402 0.80 -
Dbuz00989-RA         -            933 7673at7147           -            751         0 1173.5  17.3   3   3  4.1e-230  4.5e-228  758.5   0.2   289   749   407   925   400   927 0.92 -
Dbuz04798-RA         -           2001 7673at7147           -            751     2e-38  131.4  11.0   1   4   1.6e-06   0.00018   19.2   0.4    64   172   913  1027   904  1037 0.78 -
Dbuz04798-RA         -           2001 7673at7147           -            751     2e-38  131.4  11.0   2   4   2.8e-09   3.1e-07   28.3   0.1   358   506  1021  1170  1015  1178 0.88 -
Dbuz04798-RA         -           2001 7673at7147           -            751     2e-38  131.4  11.0   3   4   7.8e-12   8.6e-10   36.8   0.0   407   561  1217  1367  1213  1378 0.92 -
Dbuz04798-RA         -           2001 7673at7147           -            751     2e-38  131.4  11.0   4   4   2.6e-16   2.8e-14   51.6   1.6   443   558  1374  1490  1369  1501 0.92 -
Dbuz10251-RA         -            358 7673at7147           -            751   8.7e-35  119.4   3.0   1   3   3.6e-18     4e-16   57.7   0.1   403   528    69   194    34   194 0.91 -
Dbuz10251-RA         -            358 7673at7147           -            751   8.7e-35  119.4   3.0   2   3     6e-19   6.6e-17   60.3   0.0   438   559   146   268   142   276 0.93 -
Dbuz10251-RA         -            358 7673at7147           -            751   8.7e-35  119.4   3.0   3   3   2.3e-05    0.0025   15.4   0.1    96   160   289   358   271   358 0.69 -
Dbuz05478-RA         -           1387 7673at7147           -            751     1e-32  112.6  15.0   1   4   1.1e-11   1.3e-09   36.2   1.3    91   178  1058  1143  1049  1145 0.91 -
Dbuz05478-RA         -           1387 7673at7147           -            751     1e-32  112.6  15.0   2   4   4.2e-12   4.6e-10   37.7   0.2    85   179  1132  1224  1131  1225 0.94 -
Dbuz05478-RA         -           1387 7673at7147           -            751     1e-32  112.6  15.0   3   4   3.3e-13   3.6e-11   41.3   0.4    87   167  1214  1292  1212  1297 0.94 -
Dbuz05478-RA         -           1387 7673at7147           -            751     1e-32  112.6  15.0   4   4   9.7e-05     0.011   13.3   0.1   130   168  1298  1336  1295  1350 0.84 -
Dbuz04261-RA         -            539 7673at7147           -            751   2.2e-31  108.2   0.1   1   3   3.3e-07   3.7e-05   21.5   0.0   439   567   241   377   228   382 0.84 -
Dbuz04261-RA         -            539 7673at7147           -            751   2.2e-31  108.2   0.1   2   3     1e-15   1.1e-13   49.6   0.0   375   555   311   492   307   493 0.95 -
Dbuz04261-RA         -            539 7673at7147           -            751   2.2e-31  108.2   0.1   3   3   1.1e-15   1.2e-13   49.5   0.0   406   556   384   535   380   538 0.95 -
Dbuz03330-RA         -            467 7673at7147           -            751   7.8e-30  103.0   5.8   1   2   1.9e-19   2.1e-17   61.9   1.8   411   557   216   359   198   362 0.86 -
Dbuz03330-RA         -            467 7673at7147           -            751   7.8e-30  103.0   5.8   2   2   3.8e-16   4.2e-14   51.0   0.1   411   515   339   439   332   443 0.94 -
Dbuz02217-RA         -            488 7673at7147           -            751     1e-25   89.4   1.1   1   3   8.9e-08   9.7e-06   23.4   0.0   437   537   111   212    76   217 0.89 -
Dbuz02217-RA         -            488 7673at7147           -            751     1e-25   89.4   1.1   2   3     4e-06   0.00043   17.9   0.1   460   538   224   301   215   330 0.65 -
Dbuz02217-RA         -            488 7673at7147           -            751     1e-25   89.4   1.1   3   3     2e-14   2.2e-12   45.3   0.1   374   515   347   487   340   488 0.93 -
Dbuz01036-RA         -            448 7673at7147           -            751   1.2e-25   89.2   2.6   1   3   5.2e-09   5.7e-07   27.4   0.1   432   539   110   218    84   228 0.77 -
Dbuz01036-RA         -            448 7673at7147           -            751   1.2e-25   89.2   2.6   2   3   8.8e-10   9.6e-08   30.0   0.1    64   158   223   322   219   328 0.88 -
Dbuz01036-RA         -            448 7673at7147           -            751   1.2e-25   89.2   2.6   3   3   5.5e-10     6e-08   30.7   0.0   451   556   340   447   329   448 0.91 -
