#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Dbuz05097-RA         -            961 6114at7147           -            734         0 1461.9  46.0   1   3         0         0 1431.7  31.3     1   683    41   774    41   783 0.96 -
Dbuz05097-RA         -            961 6114at7147           -            734         0 1461.9  46.0   2   3   7.4e-11   2.3e-08   32.0   0.7   684   723   806   858   790   864 0.79 -
Dbuz05097-RA         -            961 6114at7147           -            734         0 1461.9  46.0   3   3     0.039        12    3.2   0.7   694   734   920   961   907   961 0.62 -
Dbuz01683-RA         -           2132 6114at7147           -            734  5.9e-140  467.1   0.5   1   4   2.1e-37   6.7e-35  119.8   0.0   121   378    30   286    20   294 0.79 -
Dbuz01683-RA         -           2132 6114at7147           -            734  5.9e-140  467.1   0.5   2   4   8.5e-32   2.7e-29  101.2   0.0   122   312   560   748   556   754 0.83 -
Dbuz01683-RA         -           2132 6114at7147           -            734  5.9e-140  467.1   0.5   3   4     3e-36   9.6e-34  116.0   0.0   122   312  1100  1288  1090  1297 0.87 -
Dbuz01683-RA         -           2132 6114at7147           -            734  5.9e-140  467.1   0.5   4   4   7.1e-39   2.3e-36  124.6   0.1   123   318  1625  1818  1619  1829 0.88 -
Dbuz08809-RA         -            940 6114at7147           -            734   1.2e-71  241.2   1.3   1   4   4.5e-28   1.4e-25   88.9   0.0   226   352     4   129     2   137 0.92 -
Dbuz08809-RA         -            940 6114at7147           -            734   1.2e-71  241.2   1.3   2   4     0.019       6.2    4.2   0.3   468   582   238   358   222   386 0.73 -
Dbuz08809-RA         -            940 6114at7147           -            734   1.2e-71  241.2   1.3   3   4   4.5e-44   1.4e-41  141.8   0.0   122   352   431   657   423   665 0.86 -
Dbuz08809-RA         -            940 6114at7147           -            734   1.2e-71  241.2   1.3   4   4      0.13        42    1.5   0.1   553   582   859   888   779   903 0.80 -
Dbuz01892-RA         -            473 6114at7147           -            734   1.5e-51  174.8   0.3   1   1   2.4e-53   7.6e-51  172.5   0.3   115   388    63   364    58   368 0.81 -
Dbuz01679-RA         -            516 6114at7147           -            734   1.5e-48  164.9   0.4   1   1   1.1e-50   3.7e-48  163.6   0.4   117   360   157   420   149   452 0.81 -
Dbuz12893-RA         -            586 6114at7147           -            734   8.3e-48  162.5   0.3   1   1   1.2e-49   3.9e-47  160.2   0.3   122   581    68   522    62   529 0.75 -
Dbuz02745-RA         -            769 6114at7147           -            734   3.2e-47  160.5   0.0   1   1   4.5e-49   1.4e-46  158.4   0.0   122   583   244   712   234   723 0.70 -
Dbuz08642-RA         -            639 6114at7147           -            734   1.6e-46  158.2   0.0   1   1   1.2e-48   3.9e-46  156.9   0.0   121   583    54   521    44   525 0.78 -
Dbuz05996-RA         -            566 6114at7147           -            734   7.4e-46  156.0   0.0   1   1   3.2e-48     1e-45  155.6   0.0   122   330    58   264    52   318 0.89 -
Dbuz01688-RA         -            570 6114at7147           -            734   1.4e-45  155.1   0.3   1   3      0.59   1.9e+02   -0.7   0.0    65   100    18    54    11    56 0.80 -
Dbuz01688-RA         -            570 6114at7147           -            734   1.4e-45  155.1   0.3   2   3     3e-46   9.6e-44  149.0   0.0   123   353    58   285    55   369 0.78 -
Dbuz01688-RA         -            570 6114at7147           -            734   1.4e-45  155.1   0.3   3   3     0.058        19    2.6   0.0   487   589   409   521   403   526 0.66 -
Dbuz01682-RA         -            566 6114at7147           -            734   5.6e-45  153.1   0.0   1   1   1.9e-46     6e-44  149.7   0.0   121   337    57   271     3   317 0.84 -
Dbuz09390-RA         -            590 6114at7147           -            734   3.9e-44  150.3   6.9   1   1   2.6e-46   8.2e-44  149.3   6.9   121   628    52   565    46   575 0.79 -
Dbuz06550-RA         -            585 6114at7147           -            734   4.5e-44  150.1   0.0   1   1   2.4e-46   7.5e-44  149.4   0.0   120   354    55   289    50   366 0.88 -
Dbuz02028-RA         -            547 6114at7147           -            734     8e-44  149.3   0.0   1   1   4.2e-46   1.3e-43  148.6   0.0   119   382    40   300    32   307 0.86 -
Dbuz01556-RA         -            537 6114at7147           -            734   1.6e-42  145.0   0.1   1   2   3.8e-43   1.2e-40  138.8   0.0   120   382    39   300    32   315 0.85 -
Dbuz01556-RA         -            537 6114at7147           -            734   1.6e-42  145.0   0.1   2   2      0.02       6.2    4.2   0.1   491   520   405   435   380   439 0.81 -
Dbuz03047-RA         -           1211 6114at7147           -            734   4.5e-41  140.2   0.3   1   1   1.2e-41   3.9e-39  133.8   0.3   120   583   135   641   116   647 0.79 -
Dbuz05028-RA         -            556 6114at7147           -            734   7.5e-41  139.5   0.0   1   2   1.8e-40   5.8e-38  129.9   0.0   122   370    66   311    58   315 0.85 -
Dbuz05028-RA         -            556 6114at7147           -            734   7.5e-41  139.5   0.0   2   2    0.0018      0.58    7.6   0.1   401   586   317   513   312   536 0.64 -
