#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Dbuz02222-RA         -           1518 2109at7147           -           1171         0 1924.2  42.0   1   5  2.7e-179  1.2e-176  589.0   0.0     1   311     1   332     1   351 0.94 -
Dbuz02222-RA         -           1518 2109at7147           -           1171         0 1924.2  42.0   2   5   5.7e-45   2.6e-42  144.1   2.1   303   423   380   529   363   541 0.88 -
Dbuz02222-RA         -           1518 2109at7147           -           1171         0 1924.2  42.0   3   5     3e-48   1.3e-45  155.0   0.1   420   557   561   734   551   740 0.84 -
Dbuz02222-RA         -           1518 2109at7147           -           1171         0 1924.2  42.0   4   5         0         0 1043.7  23.1   562  1127   775  1389   751  1406 0.92 -
Dbuz02222-RA         -           1518 2109at7147           -           1171         0 1924.2  42.0   5   5       0.1        47    0.9   0.0  1125  1162  1416  1471  1412  1473 0.77 -
Dbuz04301-RA         -           1748 2109at7147           -           1171   7.9e-10   36.5  12.8   1   5   0.00035      0.16    9.0   0.2   593   736   594   754   585   759 0.68 -
Dbuz04301-RA         -           1748 2109at7147           -           1171   7.9e-10   36.5  12.8   2   5     1e-06   0.00046   17.4   2.2   728  1005   701   989   692   998 0.77 -
Dbuz04301-RA         -           1748 2109at7147           -           1171   7.9e-10   36.5  12.8   3   5   8.7e-06     0.004   14.3   0.1   827   921  1032  1127  1027  1201 0.80 -
Dbuz04301-RA         -           1748 2109at7147           -           1171   7.9e-10   36.5  12.8   4   5     0.014       6.6    3.7   0.4   670   720  1206  1256  1183  1277 0.80 -
Dbuz04301-RA         -           1748 2109at7147           -           1171   7.9e-10   36.5  12.8   5   5      0.66     3e+02   -1.8   0.0   838   879  1365  1405  1355  1449 0.68 -
Dbuz07252-RA         -            844 2109at7147           -           1171   5.4e-09   33.8   0.3   1   2     1e-05    0.0048   14.1   0.0    64   145    20   101     9   109 0.87 -
Dbuz07252-RA         -            844 2109at7147           -           1171   5.4e-09   33.8   0.3   2   2   8.9e-07    0.0004   17.6   0.1    39   137   165   266   123   286 0.85 -
Dbuz12712-RA         -            810 2109at7147           -           1171   3.5e-08   31.1   9.7   1   3   2.2e-06   0.00099   16.3   0.6    66   135   150   219   133   240 0.89 -
Dbuz12712-RA         -            810 2109at7147           -           1171   3.5e-08   31.1   9.7   2   3   2.8e-05     0.013   12.6   0.1    42   125   252   336   240   342 0.74 -
Dbuz12712-RA         -            810 2109at7147           -           1171   3.5e-08   31.1   9.7   3   3    0.0012      0.55    7.2   0.3    45   116   341   414   334   434 0.75 -
Dbuz08056-RA         -           1370 2109at7147           -           1171   1.2e-05   22.7  11.7   1   4       1.1   5.2e+02   -2.6   0.0    54    92    91   129    49   152 0.51 -
Dbuz08056-RA         -           1370 2109at7147           -           1171   1.2e-05   22.7  11.7   2   4       0.1        47    0.8   0.0    31   102   290   359   277   372 0.81 -
Dbuz08056-RA         -           1370 2109at7147           -           1171   1.2e-05   22.7  11.7   3   4     0.058        26    1.7   0.2   597   744   657   805   643   816 0.83 -
Dbuz08056-RA         -           1370 2109at7147           -           1171   1.2e-05   22.7  11.7   4   4   3.3e-08   1.5e-05   22.4   4.2   721   915   865  1067   838  1104 0.78 -
Dbuz04241-RA         -            739 2109at7147           -           1171   1.4e-05   22.5   3.5   1   2     0.017       7.9    3.4   0.1    41   142   389   490   362   505 0.75 -
Dbuz04241-RA         -            739 2109at7147           -           1171   1.4e-05   22.5   3.5   2   2   2.7e-07   0.00012   19.3   0.8   197   335   509   657   498   660 0.76 -
Dbuz12614-RA         -            406 2109at7147           -           1171   3.3e-05   21.2   0.4   1   2   4.8e-05     0.022   11.9   0.1    42   145    42   143    31   149 0.88 -
Dbuz12614-RA         -            406 2109at7147           -           1171   3.3e-05   21.2   0.4   2   2   0.00099      0.45    7.5   0.0    21   132   193   299   180   313 0.79 -
Dbuz08466-RA         -           3454 2109at7147           -           1171   6.4e-05   20.3   0.2   1   2   0.00044       0.2    8.7   0.1    59   138  3180  3261  3152  3282 0.81 -
Dbuz08466-RA         -           3454 2109at7147           -           1171   6.4e-05   20.3   0.2   2   2   0.00035      0.16    9.0   0.0    28   146  3286  3404  3275  3412 0.81 -
Dbuz08926-RA         -            480 2109at7147           -           1171   0.00011   19.5   0.5   1   2    0.0021      0.94    6.5   0.0    56   133    82   158    73   164 0.84 -
Dbuz08926-RA         -            480 2109at7147           -           1171   0.00011   19.5   0.5   2   2   6.9e-05     0.031   11.4   0.1    65   135   179   248   155   261 0.86 -
Dbuz00258-RA         -            331 2109at7147           -           1171   0.00017   18.9   0.5   1   2      0.53   2.4e+02   -1.5   0.0   278   312    55    91    53   124 0.71 -
Dbuz00258-RA         -            331 2109at7147           -           1171   0.00017   18.9   0.5   2   2   9.1e-07   0.00042   17.6   0.2    41   144   192   294   183   302 0.89 -
Dbuz00254-RA         -            424 2109at7147           -           1171   0.00032   17.9   0.1   1   2   0.00036      0.17    9.0   0.0    22   113   173   264   161   265 0.79 -
Dbuz00254-RA         -            424 2109at7147           -           1171   0.00032   17.9   0.1   2   2   0.00015     0.067   10.3   0.0    63   132   256   327   247   338 0.82 -
Dbuz07507-RA         -           1137 2109at7147           -           1171   0.00063   17.0   0.3   1   2         3   1.3e+03   -4.0   0.1    65   127    75   139    68   153 0.58 -
Dbuz07507-RA         -           1137 2109at7147           -           1171   0.00063   17.0   0.3   2   2   1.4e-06   0.00063   17.0   0.3   886  1048   817   983   801   994 0.86 -
Dbuz10344-RA         -            331 2109at7147           -           1171   0.00078   16.7   3.3   1   2     0.065        30    1.5   0.2    68   126    20    81    13    99 0.77 -
Dbuz10344-RA         -            331 2109at7147           -           1171   0.00078   16.7   3.3   2   2   3.4e-06    0.0015   15.7   0.3    39   133   119   219   100   241 0.79 -
Dbuz04795-RA         -            458 2109at7147           -           1171    0.0015   15.8   0.0   1   2    0.0073       3.3    4.7   0.0    55   116   258   319   240   329 0.70 -
Dbuz04795-RA         -            458 2109at7147           -           1171    0.0015   15.8   0.0   2   2   0.00039      0.18    8.9   0.0    66   146   354   434   341   446 0.84 -
Dbuz02237-RA         -            724 2109at7147           -           1171    0.0036   14.5   0.3   1   3   0.00025      0.11    9.5   0.0    62   131   434   502   380   521 0.87 -
Dbuz02237-RA         -            724 2109at7147           -           1171    0.0036   14.5   0.3   2   3     0.072        33    1.4   0.0    56   117   553   613   525   635 0.74 -
Dbuz02237-RA         -            724 2109at7147           -           1171    0.0036   14.5   0.3   3   3      0.21        94   -0.2   0.0   276   354   624   703   614   720 0.65 -
Dbuz06749-RA         -            606 2109at7147           -           1171    0.0057   13.8   0.2   1   1   2.1e-05    0.0096   13.1   0.2   825   886   439   502   427   516 0.78 -
Dbuz05140-RA         -            925 2109at7147           -           1171    0.0073   13.5   0.1   1   2   8.7e-05      0.04   11.0   0.0    61    94   229   261   200   271 0.82 -
Dbuz05140-RA         -            925 2109at7147           -           1171    0.0073   13.5   0.1   2   2      0.27   1.2e+02   -0.6   0.0   595   661   646   712   634   720 0.83 -
Dbuz10468-RA         -            377 2109at7147           -           1171    0.0084   13.3   1.0   1   2     0.055        25    1.7   0.1    64   125    13    76     4    94 0.79 -
Dbuz10468-RA         -            377 2109at7147           -           1171    0.0084   13.3   1.0   2   2   0.00015     0.067   10.3   0.1    15    90   100   174    90   182 0.79 -
Dbuz06714-RA         -           1220 2109at7147           -           1171      0.02   12.0   0.0   1   1   6.1e-05     0.028   11.5   0.0    50   144   548   642   524   653 0.85 -
Dbuz02217-RA         -            488 2109at7147           -           1171     0.021   12.0   0.4   1   2    0.0045         2    5.4   0.0   276   348   134   209   111   241 0.68 -
Dbuz02217-RA         -            488 2109at7147           -           1171     0.021   12.0   0.4   2   2     0.006       2.7    4.9   0.1    42   131   398   486   366   488 0.78 -
Dbuz08921-RA         -            885 2109at7147           -           1171     0.021   11.9   0.7   1   2   0.00037      0.17    8.9   0.2    67   140   404   480   331   496 0.81 -
Dbuz08921-RA         -            885 2109at7147           -           1171     0.021   11.9   0.7   2   2       0.1        46    0.9   0.0   297   352   652   713   578   723 0.80 -
