#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Dbuz06903-RA         -           1864 2687at7147           -           1243         0 2138.0  70.8   1   8  9.4e-169  1.5e-165  552.3   2.8   114   385     4   296     2   309 0.95 -
Dbuz06903-RA         -           1864 2687at7147           -           1243         0 2138.0  70.8   2   8  1.5e-129  2.5e-126  422.4   3.9   384   614   377   634   368   644 0.93 -
Dbuz06903-RA         -           1864 2687at7147           -           1243         0 2138.0  70.8   3   8   5.9e-51   9.4e-48  162.1  10.8   612   726   707   827   657   859 0.79 -
Dbuz06903-RA         -           1864 2687at7147           -           1243         0 2138.0  70.8   4   8   9.6e-07    0.0015   15.6   2.1   720   789   859   929   829   934 0.62 -
Dbuz06903-RA         -           1864 2687at7147           -           1243         0 2138.0  70.8   5   8  5.8e-106  9.3e-103  344.3   0.5   741   932   930  1125   907  1155 0.90 -
Dbuz06903-RA         -           1864 2687at7147           -           1243         0 2138.0  70.8   6   8   9.3e-08   0.00015   19.0   3.1   899   961  1139  1204  1128  1224 0.79 -
Dbuz06903-RA         -           1864 2687at7147           -           1243         0 2138.0  70.8   7   8  1.8e-201  2.9e-198  660.6   1.0   932  1243  1230  1546  1198  1546 0.91 -
Dbuz06903-RA         -           1864 2687at7147           -           1243         0 2138.0  70.8   8   8       1.6   2.6e+03   -5.1   3.6   743   787  1597  1645  1575  1697 0.56 -
Dbuz10826-RA         -           1642 2687at7147           -           1243     3e-24   84.2   7.6   1   2   5.9e-09   9.3e-06   22.9   0.3    23   166   205   336   200   345 0.75 -
Dbuz10826-RA         -           1642 2687at7147           -           1243     3e-24   84.2   7.6   2   2   1.8e-20   2.9e-17   61.0   2.0   200   462   346   626   342   634 0.73 -
Dbuz01509-RA         -           1975 2687at7147           -           1243     2e-17   61.6   8.4   1   4   7.4e-07    0.0012   16.0   0.0    24   160    32   161     3   172 0.86 -
Dbuz01509-RA         -           1975 2687at7147           -           1243     2e-17   61.6   8.4   2   4   1.1e-16   1.8e-13   48.5   0.6   251   445   227   434   186   445 0.77 -
Dbuz01509-RA         -           1975 2687at7147           -           1243     2e-17   61.6   8.4   3   4      0.06        96   -0.3   0.1   996  1013   694   711   688   737 0.80 -
Dbuz01509-RA         -           1975 2687at7147           -           1243     2e-17   61.6   8.4   4   4      0.42   6.6e+02   -3.1   0.2   512   616   749   845   742   862 0.62 -
Dbuz04489-RA         -           1444 2687at7147           -           1243   5.9e-12   43.5   5.6   1   1   7.1e-15   1.1e-11   42.5   5.6   237   364   321   445   277   454 0.88 -
Dbuz04685-RA         -            971 2687at7147           -           1243   1.2e-05   22.5   0.5   1   2   7.7e-09   1.2e-05   22.5   0.5   254   375   191   310   168   322 0.83 -
Dbuz04685-RA         -            971 2687at7147           -           1243   1.2e-05   22.5   0.5   2   2         8   1.3e+04   -7.6  10.6   521   608   736   824   711   867 0.49 -
Dbuz06534-RA         -            296 2687at7147           -           1243      0.06   10.3   3.2   1   1   4.9e-05     0.079    9.9   3.2   516   652    93   240    45   267 0.66 -
Dbuz07569-RA         -            602 2687at7147           -           1243       2.4    5.0  10.1   1   3      0.33   5.3e+02   -2.7   5.3   583   629   134   180    66   215 0.70 -
Dbuz07569-RA         -            602 2687at7147           -           1243       2.4    5.0  10.1   2   3   0.00011      0.18    8.7   0.1   974  1017   413   453   408   470 0.89 -
Dbuz07569-RA         -            602 2687at7147           -           1243       2.4    5.0  10.1   3   3     0.067   1.1e+02   -0.5   0.0   142   187   546   591   502   596 0.77 -
Dbuz00018-RA         -            249 2687at7147           -           1243       3.1    4.6  10.9   1   1    0.0023       3.6    4.4  10.9   594   739   132   244    88   249 0.49 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/2687at7147.hmm
# Target file:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbuz_proteins.fasta
# Option settings: /home/nmoreyra/Software/miniconda3/envs/busco4/bin/hmmsearch --domtblout /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/Dbuz_diptera/run_diptera_odb10/hmmer_output/initial_run_results/2687at7147.out --cpu 1 /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/2687at7147.hmm /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbuz_proteins.fasta 
# Current dir:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10
# Date:            Mon Jan 25 13:19:07 2021
# [ok]
