#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Dbuz07928-RA         -            769 21208at7147          -            385  3.8e-174  578.7 102.0   1   4       3.2   6.8e+03   -4.8   2.1    94   132     6    44     2    57 0.50 -
Dbuz07928-RA         -            769 21208at7147          -            385  3.8e-174  578.7 102.0   2   4   0.00027      0.58    8.6  29.2    63   157   104   209    88   212 0.80 -
Dbuz07928-RA         -            769 21208at7147          -            385  3.8e-174  578.7 102.0   3   4    1e-116  2.1e-113  378.7  42.8     1   244   213   491   213   507 0.90 -
Dbuz07928-RA         -            769 21208at7147          -            385  3.8e-174  578.7 102.0   4   4   2.9e-66   6.1e-63  212.6   4.4   242   382   516   678   500   680 0.90 -
Dbuz03509-RA         -           3835 21208at7147          -            385   3.8e-66  223.2  87.2   1  16         6   1.3e+04  -20.5  25.3    24   156   222   351   200   367 0.59 -
Dbuz03509-RA         -           3835 21208at7147          -            385   3.8e-66  223.2  87.2   2  16   6.9e-22   1.5e-18   66.6   5.6   160   381   475   747   468   751 0.69 -
Dbuz03509-RA         -           3835 21208at7147          -            385   3.8e-66  223.2  87.2   3  16   0.00011      0.23    9.9  19.4   134   190   820   872   767   898 0.66 -
Dbuz03509-RA         -           3835 21208at7147          -            385   3.8e-66  223.2  87.2   4  16   1.1e-24   2.3e-21   75.8   1.4   239   380   955  1119   937  1127 0.82 -
Dbuz03509-RA         -           3835 21208at7147          -            385   3.8e-66  223.2  87.2   5  16     2e-07   0.00042   19.0  21.9    83   222  1252  1393  1232  1404 0.67 -
Dbuz03509-RA         -           3835 21208at7147          -            385   3.8e-66  223.2  87.2   6  16   2.1e-21   4.4e-18   65.0   4.2   232   379  1432  1600  1395  1604 0.79 -
Dbuz03509-RA         -           3835 21208at7147          -            385   3.8e-66  223.2  87.2   7  16         6   1.3e+04  -10.0  28.0    28   140  1600  1714  1597  1721 0.68 -
Dbuz03509-RA         -           3835 21208at7147          -            385   3.8e-66  223.2  87.2   8  16         6   1.3e+04  -13.4  15.0    32    89  1927  1982  1902  2032 0.57 -
Dbuz03509-RA         -           3835 21208at7147          -            385   3.8e-66  223.2  87.2   9  16         6   1.3e+04  -21.6  25.8    61   156  2407  2507  2401  2523 0.56 -
Dbuz03509-RA         -           3835 21208at7147          -            385   3.8e-66  223.2  87.2  10  16   2.2e-05     0.047   12.2   4.8   125   240  2647  2770  2564  2778 0.80 -
Dbuz03509-RA         -           3835 21208at7147          -            385   3.8e-66  223.2  87.2  11  16   2.6e-16   5.6e-13   48.2   4.4   238   381  2792  2960  2784  2966 0.83 -
Dbuz03509-RA         -           3835 21208at7147          -            385   3.8e-66  223.2  87.2  12  16   1.8e-07   0.00039   19.1   2.8   152   205  3014  3070  2985  3082 0.80 -
Dbuz03509-RA         -           3835 21208at7147          -            385   3.8e-66  223.2  87.2  13  16   1.1e-10   2.3e-07   29.7   1.0   246   378  3146  3302  3131  3309 0.69 -
Dbuz03509-RA         -           3835 21208at7147          -            385   3.8e-66  223.2  87.2  14  16         2   4.3e+03   -4.1  21.5     3   111  3340  3444  3336  3449 0.73 -
Dbuz03509-RA         -           3835 21208at7147          -            385   3.8e-66  223.2  87.2  15  16         6   1.3e+04  -17.9  31.3    19   162  3485  3641  3467  3644 0.64 -
Dbuz03509-RA         -           3835 21208at7147          -            385   3.8e-66  223.2  87.2  16  16         6   1.3e+04   -6.7  15.8    27   112  3614  3701  3601  3716 0.65 -
Dbuz00425-RA         -           1491 21208at7147          -            385   1.2e-07   30.6   0.7   1   2     3e-08   6.4e-05   21.7   0.3   143   193   833   885   821   900 0.77 -
Dbuz00425-RA         -           1491 21208at7147          -            385   1.2e-07   30.6   0.7   2   2    0.0012       2.5    6.5   0.0   239   297   976  1036   971  1043 0.78 -
Dbuz10448-RA         -           3335 21208at7147          -            385   7.2e-07   28.1   0.0   1   1     7e-10   1.5e-06   27.0   0.0   169   306  2778  2932  2772  2998 0.73 -
Dbuz01853-RA         -           1461 21208at7147          -            385    0.0003   19.4   0.0   1   1   2.4e-07   0.00051   18.7   0.0   233   279  1381  1428  1377  1441 0.90 -
Dbuz10998-RA         -            890 21208at7147          -            385    0.0021   16.7  10.2   1   1   1.8e-06    0.0038   15.8  10.2    48   102   821   881   790   887 0.61 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/21208at7147.hmm
# Target file:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbuz_proteins.fasta
# Option settings: /home/nmoreyra/Software/miniconda3/envs/busco4/bin/hmmsearch --domtblout /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/Dbuz_diptera/run_diptera_odb10/hmmer_output/initial_run_results/21208at7147.out --cpu 1 /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/21208at7147.hmm /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbuz_proteins.fasta 
# Current dir:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10
# Date:            Mon Jan 25 13:14:35 2021
# [ok]
