#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Dbuz04315-RA         -           1014 11078at7147          -            705         0 1313.6  55.0   1   4   2.2e-99   4.8e-96  322.5   1.4     1   160    15   184    15   199 0.96 -
Dbuz04315-RA         -           1014 11078at7147          -            705         0 1313.6  55.0   2   4  3.6e-190  7.7e-187  622.6  13.2   149   461   251   581   247   595 0.94 -
Dbuz04315-RA         -           1014 11078at7147          -            705         0 1313.6  55.0   3   4   3.8e-25   8.1e-22   77.1   0.6   456   510   621   678   619   686 0.91 -
Dbuz04315-RA         -           1014 11078at7147          -            705         0 1313.6  55.0   4   4   3.9e-94   8.2e-91  305.2  18.1   511   705   715   944   711   944 0.91 -
Dbuz03521-RA         -            675 11078at7147          -            705   2.6e-11   42.4   2.6   1   1   1.6e-14   3.4e-11   42.0   2.6     1    77    51   130    51   147 0.77 -
Dbuz06148-RA         -            483 11078at7147          -            705   5.4e-07   28.1   3.8   1   2   2.6e-10   5.4e-07   28.1   3.8     4    48   167   211   163   264 0.88 -
Dbuz06148-RA         -            483 11078at7147          -            705   5.4e-07   28.1   3.8   2   2      0.69   1.5e+03   -3.0   0.1   308   338   282   311   275   315 0.72 -
Dbuz11777-RA         -            283 11078at7147          -            705   6.2e-07   27.9   5.4   1   1   3.4e-10   7.2e-07   27.7   4.9    10   135    94   236    86   248 0.68 -
Dbuz12560-RA         -            501 11078at7147          -            705    0.0027   15.9   0.7   1   1   1.7e-06    0.0036   15.5   0.7     9    35    40    66    31   127 0.74 -
Dbuz00725-RA         -            456 11078at7147          -            705    0.0087   14.2   0.3   1   1   6.2e-06     0.013   13.6   0.3    10    33   138   161   129   188 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/11078at7147.hmm
# Target file:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbuz_proteins.fasta
# Option settings: /home/nmoreyra/Software/miniconda3/envs/busco4/bin/hmmsearch --domtblout /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/Dbuz_diptera/run_diptera_odb10/hmmer_output/initial_run_results/11078at7147.out --cpu 1 /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/11078at7147.hmm /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbuz_proteins.fasta 
# Current dir:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10
# Date:            Mon Jan 25 13:16:34 2021
# [ok]
