#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Dbuz00846-RA         -           2178 1190at7147           -           1734         0 3241.4  31.5   1   4   4.2e-11   5.3e-08   30.3   0.0    17    58    74   119    61   138 0.87 -
Dbuz00846-RA         -           2178 1190at7147           -           1734         0 3241.4  31.5   2   4   1.5e-10   1.9e-07   28.5   0.8    69   126   249   306   230   319 0.85 -
Dbuz00846-RA         -           2178 1190at7147           -           1734         0 3241.4  31.5   3   4         0         0 3127.7  20.3   102  1672   322  2050   317  2058 0.94 -
Dbuz00846-RA         -           2178 1190at7147           -           1734         0 3241.4  31.5   4   4   4.3e-18   5.5e-15   53.5   0.0  1676  1734  2097  2176  2094  2176 0.81 -
Dbuz05079-RA         -            714 1190at7147           -           1734  6.3e-107  358.3   0.4   1   2     0.005       6.4    3.5   0.2    69   119   296   355   245   376 0.76 -
Dbuz05079-RA         -            714 1190at7147           -           1734  6.3e-107  358.3   0.4   2   2  2.1e-108  2.7e-105  352.8   0.0   161   441   420   701   414   706 0.97 -
Dbuz05098-RA         -           1067 1190at7147           -           1734   2.4e-31  107.7   0.5   1   2   1.4e-18   1.8e-15   55.0   0.1   980  1212   131   344   116   355 0.79 -
Dbuz05098-RA         -           1067 1190at7147           -           1734   2.4e-31  107.7   0.5   2   2   3.1e-17   3.9e-14   50.6   0.0  1242  1392   415   569   401   574 0.82 -
Dbuz02585-RA         -           2167 1190at7147           -           1734   8.3e-30  102.6   0.0   1   1   1.1e-32   1.4e-29  101.8   0.0  1035  1442   308   742   298   749 0.76 -
Dbuz04904-RA         -           1068 1190at7147           -           1734   2.7e-28   97.6   0.0   1   1   7.7e-31   9.8e-28   95.7   0.0  1033  1408   289   685   279   696 0.75 -
Dbuz01248-RA         -           1193 1190at7147           -           1734   9.2e-27   92.5   0.4   1   2   3.7e-14   4.7e-11   40.4   0.1  1036  1212   276   441   260   452 0.78 -
Dbuz01248-RA         -           1193 1190at7147           -           1734   9.2e-27   92.5   0.4   2   2   4.5e-17   5.7e-14   50.1   0.0  1245  1390   516   665   508   669 0.79 -
Dbuz10863-RA         -            596 1190at7147           -           1734   2.7e-06   24.6   0.0   1   2   5.1e-05     0.065   10.1   0.0   238   270   164   196   135   233 0.65 -
Dbuz10863-RA         -            596 1190at7147           -           1734   2.7e-06   24.6   0.0   2   2   9.3e-06     0.012   12.6   0.0   491   553   381   446   325   470 0.81 -
Dbuz08403-RA         -            665 1190at7147           -           1734   5.5e-05   20.3   0.0   1   1     6e-08   7.6e-05   19.8   0.0  1015  1144    16   151     2   158 0.79 -
Dbuz06764-RA         -           1054 1190at7147           -           1734   0.00028   17.9   0.0   1   2   1.2e-05     0.015   12.2   0.0  1022  1117    23   125     4   158 0.69 -
Dbuz06764-RA         -           1054 1190at7147           -           1734   0.00028   17.9   0.0   2   2    0.0051       6.5    3.5   0.0  1300  1347   280   329   234   339 0.82 -
Dbuz03816-RA         -           1379 1190at7147           -           1734    0.0017   15.4   0.0   1   1     2e-06    0.0026   14.7   0.0   239   363    73   193    57   237 0.49 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/1190at7147.hmm
# Target file:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbuz_proteins.fasta
# Option settings: /home/nmoreyra/Software/miniconda3/envs/busco4/bin/hmmsearch --domtblout /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/Dbuz_diptera/run_diptera_odb10/hmmer_output/initial_run_results/1190at7147.out --cpu 1 /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/busco_downloads/lineages/diptera_odb10/hmms/1190at7147.hmm /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10/../00_proteins/Dbuz_proteins.fasta 
# Current dir:     /home/nmoreyra/Documents/Genomics/03_orthologs_search/00_Phylogenomics_BUSCO-groups/busco4_odb10
# Date:            Mon Jan 25 13:14:40 2021
# [ok]
