#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
DALD003351-1.p1      -           1333 245208at2759         -            862         0 1542.7  16.2   1   4      0.13   2.3e+02   -0.3   0.9    16    38   287   315   282   330 0.66 -
DALD003351-1.p1      -           1333 245208at2759         -            862         0 1542.7  16.2   2   4     0.068   1.2e+02    0.6   0.2    26    41   335   350   328   374 0.80 -
DALD003351-1.p1      -           1333 245208at2759         -            862         0 1542.7  16.2   3   4   3.9e-10   7.1e-07   27.9   0.0    31    78   412   464   403   470 0.87 -
DALD003351-1.p1      -           1333 245208at2759         -            862         0 1542.7  16.2   4   4         0         0 1521.5   2.1    61   855   472  1300   464  1315 0.96 -
DALD015662-1.p1      -            893 245208at2759         -            862     1e-06   27.3   0.7   1   4     0.035        63    1.6   0.0   269   324   185   243   171   260 0.84 -
DALD015662-1.p1      -            893 245208at2759         -            862     1e-06   27.3   0.7   2   4   3.9e-06     0.007   14.6   0.0   235   328   377   475   369   485 0.83 -
DALD015662-1.p1      -            893 245208at2759         -            862     1e-06   27.3   0.7   3   4    0.0011         2    6.5   0.0   292   367   482   556   475   586 0.82 -
DALD015662-1.p1      -            893 245208at2759         -            862     1e-06   27.3   0.7   4   4      0.49   8.9e+02   -2.3   0.0   535   598   669   733   620   781 0.52 -
DALD007370-1.p1      -           1047 245208at2759         -            862   8.8e-06   24.2   2.5   1   5    0.0002      0.37    9.0   0.1   468   563    45   140    25   182 0.70 -
DALD007370-1.p1      -           1047 245208at2759         -            862   8.8e-06   24.2   2.5   2   5    0.0082        15    3.6   0.1   141   195   198   252   179   272 0.82 -
DALD007370-1.p1      -           1047 245208at2759         -            862   8.8e-06   24.2   2.5   3   5   0.00058       1.1    7.4   0.0   286   488   293   493   282   504 0.80 -
DALD007370-1.p1      -           1047 245208at2759         -            862   8.8e-06   24.2   2.5   4   5      0.13   2.3e+02   -0.3   0.0   466   526   729   792   709   809 0.80 -
DALD007370-1.p1      -           1047 245208at2759         -            862   8.8e-06   24.2   2.5   5   5      0.85   1.5e+03   -3.0   0.0   523   557   835   869   829   910 0.62 -
DALD015307-1.p1      -           1905 245208at2759         -            862   4.3e-05   21.9   3.3   1   5      0.26   4.8e+02   -1.4   0.1   657   722   852   918   839   922 0.74 -
DALD015307-1.p1      -           1905 245208at2759         -            862   4.3e-05   21.9   3.3   2   5    0.0012       2.2    6.4   0.0   607   676  1115  1184  1093  1188 0.91 -
DALD015307-1.p1      -           1905 245208at2759         -            862   4.3e-05   21.9   3.3   3   5    0.0026       4.7    5.3   0.0   254   304  1282  1332  1275  1342 0.92 -
DALD015307-1.p1      -           1905 245208at2759         -            862   4.3e-05   21.9   3.3   4   5    0.0011         2    6.5   0.0   445   582  1345  1481  1337  1489 0.78 -
DALD015307-1.p1      -           1905 245208at2759         -            862   4.3e-05   21.9   3.3   5   5      0.29   5.3e+02   -1.5   0.0   254   292  1552  1589  1546  1656 0.72 -
DALD002833-1.p1      -           1245 245208at2759         -            862   0.00018   19.9   6.5   1   3   2.8e-06    0.0052   15.1   0.6    59   294     4   250     1   265 0.76 -
DALD002833-1.p1      -           1245 245208at2759         -            862   0.00018   19.9   6.5   2   3       1.1     2e+03   -3.4   0.0   266   299   440   473   426   486 0.52 -
DALD002833-1.p1      -           1245 245208at2759         -            862   0.00018   19.9   6.5   3   3    0.0011       2.1    6.5   0.8   502   642   526   676   516   683 0.64 -
DALD008833-1.p1      -            844 245208at2759         -            862     0.034   12.4   0.8   1   2   0.00017       0.3    9.2   0.2   533   635   140   244   121   253 0.84 -
DALD008833-1.p1      -            844 245208at2759         -            862     0.034   12.4   0.8   2   2     0.046        83    1.2   0.0   270   565   696   749   584   767 0.68 -
DALD004620-1.p1      -            514 245208at2759         -            862     0.076   11.2   0.1   1   1   7.6e-05      0.14   10.4   0.1   616   795   280   475   269   483 0.72 -
DALD010104-1.p1      -           1951 245208at2759         -            862      0.16   10.1   4.4   1   2    0.0017         3    5.9   0.2   235   325   425   518   418   568 0.79 -
DALD010104-1.p1      -           1951 245208at2759         -            862      0.16   10.1   4.4   2   2     0.013        23    3.0   0.1   508   566  1273  1331  1264  1336 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/nmoreyra/Documents/Academico/Repositorios/BUSCO2Tree/test_marzo2023/busco_downloads/lineages/eukaryota_odb10/hmms/245208at2759.hmm
# Target file:     /home/nmoreyra/Documents/Academico/Repositorios/BUSCO2Tree/test_marzo2023/00_proteins/Dald.fasta
# Option settings: hmmsearch --domtblout /home/nmoreyra/Documents/Academico/Repositorios/BUSCO2Tree/test_marzo2023/Results/00_proteins/Dald/run_eukaryota_odb10/hmmer_output/initial_run_results/245208at2759.out --cpu 1 /home/nmoreyra/Documents/Academico/Repositorios/BUSCO2Tree/test_marzo2023/busco_downloads/lineages/eukaryota_odb10/hmms/245208at2759.hmm /home/nmoreyra/Documents/Academico/Repositorios/BUSCO2Tree/test_marzo2023/00_proteins/Dald.fasta 
# Current dir:     /home/nmoreyra/Documents/Academico/Repositorios/BUSCO2Tree/test_marzo2023
# Date:            Thu Mar 23 14:19:47 2023
# [ok]
